customerID,Contract,InternetService,PaymentMethod,MonthlyCharges,tenure,TotalCharges,Churn,revenue_rank,charge_quartile,contract_avg_charge,vs_contract_avg,customer_tier
5192-EBGOV,Month-to-month,Fiber optic,Electronic check,85.7,1,85.7,1,2087,3,66.4,19.3,Premium
3916-NRPAP,Month-to-month,Fiber optic,Credit card (automatic),85.7,3,256.75,0,2087,3,66.4,19.3,Premium
1492-QGCLU,Month-to-month,DSL,Electronic check,85.7,53,4616.1,0,2087,3,66.4,19.3,Premium
0869-PAPRP,Month-to-month,Fiber optic,Credit card (automatic),85.7,26,2067.0,0,2087,3,66.4,19.3,Premium
1143-NMNQJ,Month-to-month,Fiber optic,Electronic check,85.7,2,169.8,1,2087,3,66.4,19.3,Premium
7137-RYLPP,Month-to-month,Fiber optic,Electronic check,85.7,37,3171.15,1,2087,3,66.4,19.3,Premium
6563-VNPMN,Month-to-month,Fiber optic,Bank transfer (automatic),85.7,45,3778.1,0,2087,3,66.4,19.3,Premium
0259-GBZSH,Month-to-month,Fiber optic,Electronic check,85.65,2,181.5,1,2094,3,66.4,19.25,Premium
9944-AEXBM,Month-to-month,Fiber optic,Bank transfer (automatic),85.65,32,2664.3,0,2094,3,66.4,19.25,Premium
7488-MXJIV,Month-to-month,Fiber optic,Electronic check,85.65,4,321.65,1,2094,3,66.4,19.25,Premium
7994-UYIVZ,Month-to-month,Fiber optic,Bank transfer (automatic),85.65,8,659.45,0,2094,3,66.4,19.25,Premium
0697-ZMSWS,Month-to-month,Fiber optic,Electronic check,85.65,4,338.9,1,2094,3,66.4,19.25,Premium
7622-FWGEW,Two year,DSL,Bank transfer (automatic),85.65,56,4824.45,0,2094,3,60.77,24.88,Premium
8519-IMDHU,Month-to-month,Fiber optic,Bank transfer (automatic),85.6,15,1345.55,1,2100,3,66.4,19.2,Premium
7249-WBIYX,Month-to-month,Fiber optic,Electronic check,85.6,10,813.85,1,2100,3,66.4,19.2,Premium
7892-QVYKW,Month-to-month,Fiber optic,Electronic check,85.6,23,1868.4,0,2100,3,66.4,19.2,Premium
5018-GWURO,Month-to-month,Fiber optic,Bank transfer (automatic),85.6,56,4902.8,0,2100,3,66.4,19.2,Premium
2027-CWDNU,Month-to-month,Fiber optic,Electronic check,85.6,18,1601.5,0,2100,3,66.4,19.2,Premium
0235-KGSLC,Month-to-month,Fiber optic,Credit card (automatic),85.55,1,85.55,1,2105,3,66.4,19.15,Premium
5277-ZLOOR,Month-to-month,Fiber optic,Electronic check,85.55,2,187.45,1,2105,3,66.4,19.15,Premium
4395-PZMSN,Month-to-month,Fiber optic,Electronic check,85.55,5,408.5,0,2105,3,66.4,19.15,Premium
3247-ZVOUO,Month-to-month,Fiber optic,Electronic check,85.55,10,851.75,1,2105,3,66.4,19.15,Premium
3313-QKNKB,One year,Fiber optic,Electronic check,85.55,59,5084.65,1,2105,3,65.05,20.5,Premium
3733-UOCWF,One year,Fiber optic,Bank transfer (automatic),85.55,61,5251.75,0,2105,3,65.05,20.5,Premium
0913-XWSCN,Month-to-month,Fiber optic,Bank transfer (automatic),85.5,55,4713.4,0,2111,3,66.4,19.1,Premium
6686-YPGHK,Month-to-month,Fiber optic,Mailed check,85.5,47,4042.3,1,2111,3,66.4,19.1,Premium
2215-ZAFGX,Month-to-month,Fiber optic,Electronic check,85.5,9,791.7,0,2111,3,66.4,19.1,Premium
3301-VKTGC,One year,Fiber optic,Bank transfer (automatic),85.5,68,5696.6,0,2111,3,65.05,20.45,Premium
1084-MNSMJ,Two year,DSL,Credit card (automatic),85.5,51,4421.95,0,2111,3,60.77,24.73,Premium
0533-BNWKF,Month-to-month,Fiber optic,Electronic check,85.45,55,4874.7,1,2116,3,66.4,19.05,Premium
9124-LHCJQ,Month-to-month,Fiber optic,Mailed check,85.45,1,85.45,1,2116,3,66.4,19.05,Premium
5914-DVBWJ,Month-to-month,Fiber optic,Electronic check,85.45,18,1505.85,1,2116,3,66.4,19.05,Premium
5597-GLBUC,Month-to-month,Fiber optic,Electronic check,85.45,1,85.45,1,2116,3,66.4,19.05,Premium
3370-GQEAL,Month-to-month,Fiber optic,Electronic check,85.45,30,2509.95,0,2116,3,66.4,19.05,Premium
0843-WTBXE,Month-to-month,Fiber optic,Bank transfer (automatic),85.45,53,4517.25,1,2116,3,66.4,19.05,Premium
9102-IAYHT,Month-to-month,Fiber optic,Electronic check,85.45,17,1451.6,1,2116,3,66.4,19.05,Premium
1785-BPHTP,Month-to-month,Fiber optic,Electronic check,85.45,28,2289.9,0,2116,3,66.4,19.05,Premium
6161-ERDGD,One year,DSL,Electronic check,85.45,71,6300.85,0,2116,3,65.05,20.4,Premium
2790-XUYMV,One year,Fiber optic,Credit card (automatic),85.45,71,6028.95,0,2116,3,65.05,20.4,Premium
6997-UVGOX,Two year,DSL,Bank transfer (automatic),85.45,71,6029.9,0,2116,3,60.77,24.68,Premium
6631-HMANX,Two year,DSL,Credit card (automatic),85.45,72,6227.5,0,2116,3,60.77,24.68,Premium
6432-TWQLB,Month-to-month,Fiber optic,Electronic check,85.4,5,401.1,1,2128,3,66.4,19.0,Premium
1170-SASML,Month-to-month,Fiber optic,Bank transfer (automatic),85.4,69,5869.4,0,2128,3,66.4,19.0,Premium
0876-WDUUZ,Month-to-month,Fiber optic,Credit card (automatic),85.4,5,425.9,1,2128,3,66.4,19.0,Premium
7037-MTYVW,Two year,DSL,Bank transfer (automatic),85.4,38,3297.0,0,2128,3,60.77,24.63,Premium
3138-BKYAV,Month-to-month,Fiber optic,Electronic check,85.35,6,489.45,1,2132,3,66.4,18.95,Premium
4248-QPAVC,Month-to-month,Fiber optic,Bank transfer (automatic),85.35,17,1463.45,1,2132,3,66.4,18.95,Premium
4143-HHPMK,Month-to-month,Fiber optic,Electronic check,85.35,52,4338.6,1,2132,3,66.4,18.95,Premium
1845-CSBRZ,Month-to-month,Fiber optic,Bank transfer (automatic),85.35,22,1961.6,0,2132,3,66.4,18.95,Premium
5153-RTHKF,Month-to-month,Fiber optic,Electronic check,85.35,34,2896.6,0,2132,3,66.4,18.95,Premium
2691-NZETQ,Month-to-month,Fiber optic,Electronic check,85.35,9,758.6,1,2132,3,66.4,18.95,Premium
5569-KGJHX,Month-to-month,Fiber optic,Bank transfer (automatic),85.35,9,754.65,1,2132,3,66.4,18.95,Premium
1268-ASBGA,Month-to-month,Fiber optic,Credit card (automatic),85.35,16,1375.15,1,2132,3,66.4,18.95,Premium
6635-MYYYZ,One year,DSL,Bank transfer (automatic),85.35,30,2530.4,1,2132,3,65.05,20.3,Premium
0383-CLDDA,Two year,DSL,Credit card (automatic),85.35,69,5897.4,0,2132,3,60.77,24.58,Premium
3842-IYKUE,Month-to-month,Fiber optic,Credit card (automatic),85.3,35,2917.5,1,2142,3,66.4,18.9,Premium
2952-QAYZF,Month-to-month,Fiber optic,Electronic check,85.3,5,424.15,1,2142,3,66.4,18.9,Premium
8593-WHYHV,Month-to-month,Fiber optic,Electronic check,85.3,3,264.8,1,2142,3,66.4,18.9,Premium
3536-IQCTX,Month-to-month,Fiber optic,Electronic check,85.3,32,2661.1,1,2142,3,66.4,18.9,Premium
2135-DQWAQ,Month-to-month,Fiber optic,Mailed check,85.3,5,420.45,0,2142,3,66.4,18.9,Premium
2195-ZRVAX,Month-to-month,Fiber optic,Electronic check,85.3,47,4045.65,1,2142,3,66.4,18.9,Premium
6719-OXYBR,Month-to-month,Fiber optic,Electronic check,85.3,15,1219.85,0,2142,3,66.4,18.9,Premium
2959-FENLU,Month-to-month,Fiber optic,Credit card (automatic),85.3,9,781.4,0,2142,3,66.4,18.9,Premium
0419-YAAPX,Month-to-month,Fiber optic,Credit card (automatic),85.3,49,4297.95,0,2142,3,66.4,18.9,Premium
0945-TSONX,Two year,DSL,Credit card (automatic),85.3,47,4107.25,0,2142,3,60.77,24.53,Premium
6479-VDGRK,Two year,DSL,Bank transfer (automatic),85.3,72,6129.2,0,2142,3,60.77,24.53,Premium
2211-RMNHO,Two year,DSL,Bank transfer (automatic),85.3,68,5560.0,0,2142,3,60.77,24.53,Premium
0195-IESCP,Month-to-month,Fiber optic,Electronic check,85.25,10,855.3,1,2154,3,66.4,18.85,Premium
5373-SFODM,Month-to-month,Fiber optic,Credit card (automatic),85.25,36,3132.75,1,2154,3,66.4,18.85,Premium
6331-EWIEB,Month-to-month,Fiber optic,Electronic check,85.25,20,1734.5,1,2154,3,66.4,18.85,Premium
8063-GBATB,Month-to-month,Fiber optic,Electronic check,85.25,27,2287.25,1,2154,3,66.4,18.85,Premium
0723-FDLAY,One year,DSL,Bank transfer (automatic),85.25,44,3704.15,0,2154,3,65.05,20.2,Premium
0455-ENTCR,Two year,DSL,Electronic check,85.25,66,5538.35,0,2154,3,60.77,24.48,Premium
9225-BZLNZ,Two year,DSL,Electronic check,85.25,72,6083.1,0,2154,3,60.77,24.48,Premium
0436-TWFFZ,Two year,DSL,Mailed check,85.25,67,5714.2,0,2154,3,60.77,24.48,Premium
9445-ZUEQE,Month-to-month,Fiber optic,Credit card (automatic),85.2,27,2151.6,0,2162,3,66.4,18.8,Premium
7831-QGOXH,Month-to-month,Fiber optic,Electronic check,85.2,18,1553.9,1,2162,3,66.4,18.8,Premium
3106-ULWFW,Month-to-month,Fiber optic,Credit card (automatic),85.2,8,627.4,1,2162,3,66.4,18.8,Premium
3834-XUIFC,Month-to-month,Fiber optic,Mailed check,85.2,7,602.55,1,2162,3,66.4,18.8,Premium
1200-TUZHR,Month-to-month,Fiber optic,Electronic check,85.2,8,695.75,0,2162,3,66.4,18.8,Premium
4548-SDBKE,Month-to-month,Fiber optic,Electronic check,85.2,5,474.8,1,2162,3,66.4,18.8,Premium
7248-VZQLC,Month-to-month,Fiber optic,Bank transfer (automatic),85.2,47,3969.35,1,2162,3,66.4,18.8,Premium
0666-UXTJO,Month-to-month,Fiber optic,Credit card (automatic),85.2,34,2874.45,0,2162,3,66.4,18.8,Premium
3709-OIJEA,One year,Fiber optic,Electronic check,85.2,26,2184.6,0,2162,3,65.05,20.15,Premium
7927-AUXBZ,Month-to-month,Fiber optic,Electronic check,85.15,30,2555.9,1,2171,3,66.4,18.75,Premium
1394-SUIUH,Month-to-month,Fiber optic,Electronic check,85.15,44,3670.5,0,2171,3,66.4,18.75,Premium
4369-HTUIF,Month-to-month,Fiber optic,Bank transfer (automatic),85.15,6,503.6,1,2171,3,66.4,18.75,Premium
9185-TQCVP,Month-to-month,Fiber optic,Electronic check,85.15,14,1139.2,1,2171,3,66.4,18.75,Premium
7596-LDUXP,One year,Fiber optic,Credit card (automatic),85.15,12,979.05,0,2171,3,65.05,20.1,Premium
4628-WQCQQ,One year,Fiber optic,Electronic check,85.15,35,3030.6,1,2171,3,65.05,20.1,Premium
0078-XZMHT,Two year,DSL,Bank transfer (automatic),85.15,72,6316.2,0,2171,3,60.77,24.38,Premium
2252-NKNSI,Two year,DSL,Mailed check,85.15,52,4461.85,0,2171,3,60.77,24.38,Premium
9992-RRAMN,Month-to-month,Fiber optic,Electronic check,85.1,22,1873.7,1,2179,3,66.4,18.7,Premium
3541-ZNUHK,Month-to-month,Fiber optic,Electronic check,85.1,55,4600.95,0,2179,3,66.4,18.7,Premium
7156-MXBJE,One year,DSL,Credit card (automatic),85.1,43,3662.25,0,2179,3,65.05,20.05,Premium
9453-PATOS,Two year,DSL,Mailed check,85.1,72,6155.4,0,2179,3,60.77,24.33,Premium
2404-JIBFC,Two year,DSL,Bank transfer (automatic),85.1,55,4657.95,0,2179,3,60.77,24.33,Premium
9121-PHQSR,Month-to-month,Fiber optic,Credit card (automatic),85.05,16,1391.15,0,2184,3,66.4,18.65,Premium
4536-PLEQY,Month-to-month,Fiber optic,Credit card (automatic),85.05,12,999.8,0,2184,3,66.4,18.65,Premium
1069-XAIEM,Month-to-month,Fiber optic,Electronic check,85.05,1,85.05,1,2184,3,66.4,18.65,Premium
2642-DTVCO,Month-to-month,Fiber optic,Electronic check,85.05,9,746.5,1,2184,3,66.4,18.65,Premium
4851-BQDNX,One year,Fiber optic,Electronic check,85.05,40,3355.65,0,2184,3,65.05,20.0,Premium
9282-IZGQK,Month-to-month,Fiber optic,Electronic check,85.0,1,85.0,1,2189,3,66.4,18.6,Premium
9606-PBKBQ,Month-to-month,Fiber optic,Electronic check,85.0,32,2642.05,1,2189,3,66.4,18.6,Premium
0524-IAVZO,Month-to-month,Fiber optic,Electronic check,85.0,30,2624.25,1,2189,3,66.4,18.6,Premium
1628-BIZYP,Month-to-month,Fiber optic,Electronic check,85.0,1,85.0,0,2189,3,66.4,18.6,Premium
6769-DYBQN,Month-to-month,Fiber optic,Electronic check,85.0,46,3969.4,1,2189,3,66.4,18.6,Premium
6230-BSUXY,Month-to-month,Fiber optic,Electronic check,85.0,1,85.0,1,2189,3,66.4,18.6,Premium
2378-YIZKA,Two year,DSL,Credit card (automatic),85.0,68,5607.75,0,2189,3,60.77,24.23,Premium
9795-NREXC,Two year,DSL,Credit card (automatic),85.0,64,5484.4,0,2189,3,60.77,24.23,Premium
6127-ISGTU,Month-to-month,Fiber optic,Electronic check,84.95,16,1378.25,1,2197,3,66.4,18.55,Premium
9208-OLGAQ,Month-to-month,Fiber optic,Electronic check,84.95,18,1443.65,0,2197,3,66.4,18.55,Premium
8837-VVWLQ,Month-to-month,Fiber optic,Electronic check,84.95,8,668.4,1,2197,3,66.4,18.55,Premium
2657-ALMWY,Month-to-month,Fiber optic,Electronic check,84.95,26,2169.75,1,2197,3,66.4,18.55,Premium
9978-HYCIN,One year,Fiber optic,Bank transfer (automatic),84.95,47,4018.05,0,2197,3,65.05,19.9,Premium
6901-GOGZG,Two year,DSL,Electronic check,84.95,60,4984.85,0,2197,3,60.77,24.18,Premium
6691-CCIHA,Two year,DSL,Electronic check,84.95,62,5150.55,0,2197,3,60.77,24.18,Premium
1766-GKNMI,Month-to-month,Fiber optic,Electronic check,84.9,29,2516.2,0,2204,3,66.4,18.5,Premium
7586-ZATGZ,Month-to-month,Fiber optic,Electronic check,84.9,40,3369.05,0,2204,3,66.4,18.5,Premium
6473-ULUHT,Month-to-month,DSL,Electronic check,84.9,16,1398.25,0,2204,3,66.4,18.5,Premium
0362-ZBZWJ,Month-to-month,Fiber optic,Electronic check,84.9,36,3067.2,1,2204,3,66.4,18.5,Premium
8382-SHQEH,Month-to-month,Fiber optic,Electronic check,84.9,8,764.95,1,2204,3,66.4,18.5,Premium
3865-ZYKAD,Month-to-month,Fiber optic,Credit card (automatic),84.9,69,5785.65,0,2204,3,66.4,18.5,Premium
7711-YIJWC,One year,DSL,Bank transfer (automatic),84.9,61,5264.5,0,2204,3,65.05,19.85,Premium
8125-QPFJD,Two year,DSL,Bank transfer (automatic),84.9,72,6065.3,0,2204,3,60.77,24.13,Premium
3737-XBQDD,Month-to-month,Fiber optic,Bank transfer (automatic),84.85,24,2048.8,0,2212,3,66.4,18.45,Premium
5019-GQVCR,Month-to-month,Fiber optic,Electronic check,84.85,43,3645.6,0,2212,3,66.4,18.45,Premium
2873-ZLIWT,Month-to-month,Fiber optic,Electronic check,84.85,40,3303.05,1,2212,3,66.4,18.45,Premium
5216-WASFJ,Month-to-month,Fiber optic,Electronic check,84.85,31,2633.4,0,2212,3,66.4,18.45,Premium
2379-ENZGV,Month-to-month,Fiber optic,Electronic check,84.85,6,523.5,1,2212,3,66.4,18.45,Premium
6060-DRTNL,Month-to-month,Fiber optic,Mailed check,84.85,5,415.55,1,2212,3,66.4,18.45,Premium
2202-CUYXZ,Month-to-month,Fiber optic,Electronic check,84.85,1,84.85,1,2212,3,66.4,18.45,Premium
6916-HIJSE,Two year,DSL,Bank transfer (automatic),84.85,65,5459.2,0,2212,3,60.77,24.08,Premium
0219-YTZUE,Month-to-month,Fiber optic,Bank transfer (automatic),84.8,4,371.9,1,2220,3,66.4,18.4,Premium
9774-NRNAU,Month-to-month,DSL,Bank transfer (automatic),84.8,27,2309.55,0,2220,3,66.4,18.4,Premium
9314-IJWSQ,Month-to-month,Fiber optic,Electronic check,84.8,14,1203.9,0,2220,3,66.4,18.4,Premium
4720-VSTSI,Month-to-month,Fiber optic,Bank transfer (automatic),84.8,44,3862.55,1,2220,3,66.4,18.4,Premium
2205-YMZZJ,Month-to-month,Fiber optic,Electronic check,84.8,7,546.95,1,2220,3,66.4,18.4,Premium
6877-TJMBR,Month-to-month,Fiber optic,Electronic check,84.8,1,84.8,1,2220,3,66.4,18.4,Premium
3572-UOLYZ,Month-to-month,Fiber optic,Bank transfer (automatic),84.8,46,3958.85,0,2220,3,66.4,18.4,Premium
0315-LVCRK,Month-to-month,Fiber optic,Electronic check,84.8,11,888.75,0,2220,3,66.4,18.4,Premium
4706-AXVKM,Month-to-month,Fiber optic,Credit card (automatic),84.8,11,906.85,1,2220,3,66.4,18.4,Premium
4822-YCXMX,Month-to-month,Fiber optic,Electronic check,84.8,25,2043.45,1,2220,3,66.4,18.4,Premium
7398-LXGYX,Month-to-month,Fiber optic,Credit card (automatic),84.8,44,3626.35,0,2220,3,66.4,18.4,Premium
0310-SUCIN,One year,DSL,Bank transfer (automatic),84.8,71,6046.1,0,2220,3,65.05,19.75,Premium
6736-DHUQI,One year,Fiber optic,Bank transfer (automatic),84.8,67,5598.3,0,2220,3,65.05,19.75,Premium
6840-RESVB,One year,DSL,Mailed check,84.8,24,1990.5,0,2220,3,65.05,19.75,Premium
1298-PHBTI,Two year,Fiber optic,Electronic check,84.8,71,6152.4,0,2220,3,60.77,24.03,Premium
2126-GSEGL,Two year,DSL,Bank transfer (automatic),84.8,70,5917.55,0,2220,3,60.77,24.03,Premium
8565-WUXZU,Two year,Fiber optic,Credit card (automatic),84.8,72,6141.65,0,2220,3,60.77,24.03,Premium
3198-VELRD,Month-to-month,Fiber optic,Bank transfer (automatic),84.75,3,264.85,1,2237,3,66.4,18.35,Premium
4514-GFCFI,Month-to-month,Fiber optic,Electronic check,84.75,16,1350.15,1,2237,3,66.4,18.35,Premium
2916-BQZLN,Month-to-month,Fiber optic,Electronic check,84.75,19,1651.95,0,2237,3,66.4,18.35,Premium
5934-RMPOV,Month-to-month,Fiber optic,Electronic check,84.75,22,1816.75,0,2237,3,66.4,18.35,Premium
2362-IBOOY,Month-to-month,Fiber optic,Electronic check,84.75,36,3050.15,1,2237,3,66.4,18.35,Premium
2455-USLMV,Month-to-month,Fiber optic,Credit card (automatic),84.75,31,2613.4,0,2237,3,66.4,18.35,Premium
5788-YPOEG,Two year,DSL,Mailed check,84.75,34,2839.45,0,2237,3,60.77,23.98,Premium
8242-SOQUO,Month-to-month,Fiber optic,Electronic check,84.7,5,392.5,0,2244,3,66.4,18.3,Premium
1624-WOIWJ,Month-to-month,Fiber optic,Mailed check,84.7,10,832.05,1,2244,3,66.4,18.3,Premium
9135-MGVPY,Two year,DSL,Mailed check,84.7,69,5878.9,0,2244,3,60.77,23.93,Premium
2987-BJXIK,Two year,DSL,Mailed check,84.7,70,5991.05,0,2244,3,60.77,23.93,Premium
3262-EIDHV,Two year,DSL,Credit card (automatic),84.7,72,5893.9,0,2244,3,60.77,23.93,Premium
7570-WELNY,Two year,Fiber optic,Bank transfer (automatic),84.7,68,5711.05,0,2244,3,60.77,23.93,Premium
8398-TBIYD,Two year,Fiber optic,Bank transfer (automatic),84.7,72,6185.15,0,2244,3,60.77,23.93,Premium
9490-DFPMD,Month-to-month,Fiber optic,Electronic check,84.65,42,3541.35,1,2251,3,66.4,18.25,Premium
4098-NAUKP,Month-to-month,Fiber optic,Electronic check,84.65,68,5683.6,0,2251,3,66.4,18.25,Premium
7503-ZGUZJ,Month-to-month,Fiber optic,Mailed check,84.65,1,84.65,1,2251,3,66.4,18.25,Premium
0014-BMAQU,Two year,Fiber optic,Credit card (automatic),84.65,63,5377.8,0,2251,3,60.77,23.88,Premium
8937-RDTHP,Month-to-month,Fiber optic,Mailed check,84.6,1,84.6,1,2255,3,66.4,18.2,Premium
3196-NVXLZ,Month-to-month,Fiber optic,Mailed check,84.6,25,2088.05,0,2255,3,66.4,18.2,Premium
4750-ZRXIU,Month-to-month,Fiber optic,Electronic check,84.6,4,360.1,1,2255,3,66.4,18.2,Premium
7517-LDMPS,Month-to-month,Fiber optic,Electronic check,84.6,12,1017.35,0,2255,3,66.4,18.2,Premium
1319-YLZJG,Month-to-month,Fiber optic,Electronic check,84.6,12,959.9,0,2255,3,66.4,18.2,Premium
4912-PIGUY,Month-to-month,Fiber optic,Electronic check,84.6,1,84.6,0,2255,3,66.4,18.2,Premium
0875-CABNR,Month-to-month,Fiber optic,Credit card (automatic),84.6,10,865.55,1,2255,3,66.4,18.2,Premium
5889-LFOLL,Month-to-month,Fiber optic,Electronic check,84.6,13,1115.2,1,2255,3,66.4,18.2,Premium
9677-AVKED,One year,DSL,Electronic check,84.6,53,4449.75,0,2255,3,65.05,19.55,Premium
1414-YADCW,Two year,Fiber optic,Bank transfer (automatic),84.6,70,5706.2,0,2255,3,60.77,23.83,Premium
8868-GAGIO,Month-to-month,Fiber optic,Mailed check,84.55,45,3713.95,0,2265,3,66.4,18.15,Premium
8972-HJWNV,Month-to-month,Fiber optic,Electronic check,84.55,7,646.85,1,2265,3,66.4,18.15,Premium
3714-NTNFO,Month-to-month,Fiber optic,Electronic check,84.5,49,3906.7,0,2267,3,66.4,18.1,Premium
9367-WXLCH,Month-to-month,Fiber optic,Bank transfer (automatic),84.5,8,662.65,1,2267,3,66.4,18.1,Premium
7120-RFMVS,Month-to-month,Fiber optic,Electronic check,84.5,1,84.5,1,2267,3,66.4,18.1,Premium
5520-FVEWJ,Month-to-month,Fiber optic,Electronic check,84.5,12,916.9,1,2267,3,66.4,18.1,Premium
4919-IKATY,Month-to-month,Fiber optic,Electronic check,84.5,5,453.75,1,2267,3,66.4,18.1,Premium
6172-FECYY,Month-to-month,Fiber optic,Electronic check,84.5,49,4254.85,1,2267,3,66.4,18.1,Premium
7971-HLVXI,Two year,Fiber optic,Credit card (automatic),84.5,72,6130.85,0,2267,3,60.77,23.73,Premium
8390-FESFV,Two year,DSL,Bank transfer (automatic),84.5,62,5193.2,0,2267,3,60.77,23.73,Premium
9297-FVVDH,Two year,DSL,Electronic check,84.5,57,4845.4,0,2267,3,60.77,23.73,Premium
7613-LLQFO,Month-to-month,Fiber optic,Electronic check,84.45,12,1059.55,1,2276,3,66.4,18.05,Premium
4822-NGOCH,Month-to-month,Fiber optic,Electronic check,84.45,13,1058.6,1,2276,3,66.4,18.05,Premium
9938-EKRGF,Month-to-month,DSL,Mailed check,84.45,15,1287.85,0,2276,3,66.4,18.05,Premium
8058-JMEQO,Month-to-month,Fiber optic,Electronic check,84.45,9,762.5,1,2276,3,66.4,18.05,Premium
2683-BPJSO,Month-to-month,Fiber optic,Electronic check,84.45,29,2467.1,1,2276,3,66.4,18.05,Premium
0197-PNKNK,One year,Fiber optic,Bank transfer (automatic),84.45,69,5848.6,0,2276,3,65.05,19.4,Premium
2957-JIRMN,One year,Fiber optic,Electronic check,84.45,62,4959.15,0,2276,3,65.05,19.4,Premium
3108-PCCGG,Two year,DSL,Credit card (automatic),84.45,72,5899.85,0,2276,3,60.77,23.68,Premium
5766-FTRTS,Two year,DSL,Mailed check,84.45,72,6033.1,0,2276,3,60.77,23.68,Premium
5357-TZHPP,Month-to-month,Fiber optic,Credit card (automatic),84.4,9,732.5,1,2285,3,66.4,18.0,Premium
7299-GNVPL,Month-to-month,Fiber optic,Mailed check,84.4,23,1936.85,0,2285,3,66.4,18.0,Premium
7005-CCBKV,Month-to-month,Fiber optic,Electronic check,84.4,6,556.35,1,2285,3,66.4,18.0,Premium
3194-ORPIK,Month-to-month,Fiber optic,Bank transfer (automatic),84.4,50,4116.15,1,2285,3,66.4,18.0,Premium
6250-CGGUN,One year,Fiber optic,Electronic check,84.4,54,4484.05,0,2285,3,65.05,19.35,Premium
8883-ANODQ,Two year,Fiber optic,Credit card (automatic),84.4,68,5746.75,0,2285,3,60.77,23.63,Premium
4973-MGTON,Two year,DSL,Credit card (automatic),84.4,71,5969.3,0,2285,3,60.77,23.63,Premium
8661-BOYNW,Two year,DSL,Credit card (automatic),84.4,72,6096.45,0,2285,3,60.77,23.63,Premium
2123-AGEEN,Month-to-month,Fiber optic,Electronic check,84.35,7,609.65,0,2293,3,66.4,17.95,Premium
3569-EDBPQ,Month-to-month,Fiber optic,Electronic check,84.35,24,1938.05,0,2293,3,66.4,17.95,Premium
5609-IMCGG,Month-to-month,Fiber optic,Credit card (automatic),84.35,15,1302.65,0,2293,3,66.4,17.95,Premium
8875-AKBYH,Month-to-month,Fiber optic,Electronic check,84.35,20,1745.2,0,2293,3,66.4,17.95,Premium
0196-VULGZ,Month-to-month,Fiber optic,Electronic check,84.35,6,474.9,1,2293,3,66.4,17.95,Premium
0112-QWPNC,One year,DSL,Electronic check,84.35,49,4059.35,1,2293,3,65.05,19.3,Premium
8999-YPYBV,Two year,DSL,Mailed check,84.35,45,3858.05,0,2293,3,60.77,23.58,Premium
9194-GFVOI,Two year,DSL,Credit card (automatic),84.35,42,3571.6,0,2293,3,60.77,23.58,Premium
0215-BQKGS,Month-to-month,Fiber optic,Credit card (automatic),84.3,30,2438.6,0,2301,3,66.4,17.9,Premium
7861-UVUFT,Month-to-month,Fiber optic,Electronic check,84.3,15,1308.4,1,2301,3,66.4,17.9,Premium
5950-AAAGJ,Month-to-month,Fiber optic,Bank transfer (automatic),84.3,18,1537.9,0,2301,3,66.4,17.9,Premium
4993-JCRGJ,Month-to-month,Fiber optic,Mailed check,84.3,26,2281.6,0,2301,3,66.4,17.9,Premium
0225-ZORZP,Month-to-month,Fiber optic,Electronic check,84.3,3,235.05,0,2301,3,66.4,17.9,Premium
2013-SGDXK,Month-to-month,Fiber optic,Electronic check,84.3,1,84.3,1,2301,3,66.4,17.9,Premium
5572-ZDXHY,Month-to-month,Fiber optic,Mailed check,84.3,22,1855.65,1,2301,3,66.4,17.9,Premium
5117-IFGPS,Month-to-month,Fiber optic,Electronic check,84.3,29,2357.75,0,2301,3,66.4,17.9,Premium
4471-KXAUH,Month-to-month,Fiber optic,Electronic check,84.3,42,3588.4,1,2301,3,66.4,17.9,Premium
2636-SJDOU,One year,Fiber optic,Credit card (automatic),84.3,64,5289.05,0,2301,3,65.05,19.25,Premium
5641-DMBFJ,Two year,DSL,Electronic check,84.3,58,4916.4,0,2301,3,60.77,23.53,Premium
