customerID,Contract,MonthlyCharges,tenure,risk_score,risk_label,lifetime_value,Churn
6910-HADCM,Month-to-month,76.35,1,9,Critical,76.35,true
4816-LXZYW,Month-to-month,79.15,23,8,Critical,1820.45,true
9606-PBKBQ,Month-to-month,85.0,32,7,Critical,2720.0,true
5149-QYTTU,One year,95.15,71,1,Low,6755.65,false
2070-XYMFH,Month-to-month,79.35,23,7,Critical,1825.05,false
2085-BOJKI,One year,96.65,17,3,Medium,1643.05,false
0817-HSUSE,Month-to-month,75.5,1,9,Critical,75.5,false
5442-PPTJY,Two year,19.7,12,5,High,236.4,false
1927-QEWMY,Two year,20.5,72,0,Low,1476.0,false
1663-MHLHE,Month-to-month,19.2,1,8,Critical,19.2,false
5663-QBGIS,Two year,98.35,72,0,Low,7081.2,false
4450-MDZFX,Month-to-month,74.35,60,3,Medium,4461.0,false
6701-DHKWQ,Two year,51.35,61,0,Low,3132.35,false
7554-AKDQF,Month-to-month,45.65,6,8,Critical,273.9,false
3536-IQCTX,Month-to-month,85.3,32,7,Critical,2729.6,true
4911-BANWH,Month-to-month,86.55,31,4,Medium,2683.05,true
8496-EJAUI,Month-to-month,73.85,19,5,High,1403.15,true
0794-YVSGE,Two year,20.3,72,0,Low,1461.6,false
5423-BHIXO,Month-to-month,54.2,32,7,Critical,1734.4,false
6908-VVYHM,Month-to-month,90.65,65,6,High,5892.25,false
2959-EEXWB,Month-to-month,50.9,45,4,Medium,2290.5,false
1839-UMACK,One year,25.05,42,5,High,1052.1,false
3030-YDNRM,Month-to-month,74.85,8,9,Critical,598.8,false
7321-KKSDU,Two year,20.5,32,3,Medium,656.0,false
3402-XRIUO,Month-to-month,63.55,22,7,Critical,1398.1,false
3132-TVFDZ,Month-to-month,44.85,57,6,High,2556.45,true
8286-AFUYI,Month-to-month,47.95,1,9,Critical,47.95,false
8080-DDEMJ,Month-to-month,45.1,1,9,Critical,45.1,true
8356-WUAOJ,Month-to-month,45.0,1,9,Critical,45.0,false
6365-MTGZX,Month-to-month,96.0,24,8,Critical,2304.0,true
1349-WXNGG,Month-to-month,20.05,1,6,High,20.05,true
8058-DMYRU,Month-to-month,90.05,54,6,High,4862.7,false
9350-ZXYJC,Two year,25.3,4,3,Medium,101.2,false
6990-YNRIO,Two year,108.65,65,0,Low,7062.25,true
8958-JPTRR,One year,24.3,56,4,Medium,1360.8,false
6959-GQEGV,Month-to-month,75.95,45,7,Critical,3417.75,false
3173-WSSUE,Two year,19.7,71,0,Low,1398.7,false
1265-HVPZB,One year,66.4,59,1,Low,3917.6,false
4115-UMJFQ,One year,35.75,69,1,Low,2466.75,false
7369-TRPFD,One year,18.8,19,5,High,357.2,false
1098-KFQEC,Two year,19.4,55,0,Low,1067.0,false
7190-XHTWJ,One year,19.3,38,4,Medium,733.4,false
0621-TWIEM,Month-to-month,45.55,10,9,Critical,455.5,true
3537-RYBHH,Month-to-month,67.45,47,4,Medium,3170.15,false
2485-ITVKB,Month-to-month,35.1,2,9,Critical,70.2,true
3669-OYSJI,Month-to-month,46.2,1,6,High,46.2,true
1612-EOHDH,Month-to-month,45.15,1,9,Critical,45.15,true
6702-OHFWR,Month-to-month,43.3,1,9,Critical,43.3,true
5296-BFCYD,Two year,20.1,46,3,Medium,924.6,false
4510-PYUSH,Month-to-month,57.15,38,4,Medium,2171.7,true
9359-JANWS,Two year,58.9,65,0,Low,3828.5,false
7517-SAWMO,Month-to-month,73.2,19,8,Critical,1390.8,true
4143-HHPMK,Month-to-month,85.35,52,6,High,4438.2,true
3279-DYZQM,Two year,19.45,71,2,Low,1380.95,false
7054-LGEQW,Month-to-month,45.95,1,8,Critical,45.95,true
0523-VNGTF,Month-to-month,50.5,52,6,High,2626.0,false
9575-IWCAZ,One year,25.1,6,6,High,150.6,false
7105-MXJLL,One year,60.7,26,4,Medium,1578.2,false
7064-FRRSW,One year,99.0,48,5,High,4752.0,false
7940-UQQUG,One year,104.4,64,1,Low,6681.6,false
0923-PNFUB,Month-to-month,83.75,3,9,Critical,251.25,true
3961-SXAXY,Month-to-month,44.05,1,6,High,44.05,false
7010-BRBUU,Two year,24.1,72,0,Low,1735.2,false
3566-HJGPK,Month-to-month,45.55,1,8,Critical,45.55,false
3062-ICYZQ,Month-to-month,93.8,51,6,High,4783.8,false
9938-PRCVK,Two year,19.7,41,1,Low,807.7,false
0973-KYVNF,Two year,70.65,72,0,Low,5086.8,false
5129-HHMZC,Two year,86.45,43,1,Low,3717.35,false
9637-CDTKZ,Two year,114.1,72,0,Low,8215.2,false
3946-JEWRQ,One year,95.2,47,2,Low,4474.4,false
7873-CVMAW,Two year,88.55,72,0,Low,6375.6,false
0463-WZZKO,Month-to-month,20.75,3,6,High,62.25,false
3494-JCHRQ,Month-to-month,70.05,1,9,Critical,70.05,true
6474-FVJLC,Month-to-month,86.0,2,9,Critical,172.0,true
4524-QCSSM,Month-to-month,44.65,26,4,Medium,1160.9,false
5832-EXGTT,Month-to-month,60.2,29,6,High,1745.8,false
8840-DQLGN,Month-to-month,100.5,35,4,Medium,3517.5,true
2039-JONDJ,One year,55.45,27,2,Low,1497.15,false
7217-JYHOQ,Month-to-month,70.3,24,5,High,1687.2,false
6695-FRVEC,Two year,60.4,67,0,Low,4046.8,false
4547-LYTDD,Month-to-month,72.65,16,8,Critical,1162.4,true
9894-QMIMJ,One year,55.8,23,3,Medium,1283.4,false
8069-YQQAJ,Month-to-month,31.1,14,7,Critical,435.4,false
6770-XUAGN,Month-to-month,21.0,1,9,Critical,21.0,true
4193-ORFCL,Month-to-month,45.1,1,8,Critical,45.1,true
1636-NTNCO,Month-to-month,50.95,4,6,High,203.8,false
3466-WAESX,Month-to-month,69.1,16,8,Critical,1105.6,false
9281-PKKZE,Month-to-month,43.95,46,7,Critical,2021.7,false
3638-VBZTA,Two year,86.5,68,0,Low,5882.0,false
7459-IMVYU,Month-to-month,69.95,38,7,Critical,2658.1,false
7776-QWNFX,Month-to-month,50.4,30,4,Medium,1512.0,true
6689-TCZHQ,Month-to-month,78.95,5,9,Critical,394.75,true
8563-OYMQY,Month-to-month,90.95,17,5,High,1546.15,false
0754-EEBDC,Two year,19.9,4,5,High,79.6,false
5777-ZPQNC,One year,20.15,12,7,Critical,241.8,false
1951-IEYXM,Two year,90.6,72,0,Low,6523.2,false
3318-NMQXL,Month-to-month,92.0,3,9,Critical,276.0,false
3143-ILDAL,Month-to-month,94.45,56,6,High,5289.2,true
1022-RKXDR,One year,24.85,41,4,Medium,1018.85,false
2361-FJWNO,One year,36.0,40,2,Low,1440.0,false
2272-UOINI,Month-to-month,78.5,7,9,Critical,549.5,false
8232-UTFOZ,Two year,19.95,69,0,Low,1376.55,false
3750-YHRYO,One year,20.65,7,6,High,144.55,false
6637-KYRCV,Month-to-month,30.5,5,9,Critical,152.5,false
5668-MEISB,Two year,106.1,72,0,Low,7639.2,false
0129-QMPDR,One year,20.5,44,2,Low,902.0,false
7188-CBBBA,One year,95.5,65,4,Medium,6207.5,false
5356-CSVSQ,Month-to-month,64.6,3,9,Critical,193.8,false
3221-CJMSG,Month-to-month,51.1,24,5,High,1226.4,false
4720-VSTSI,Month-to-month,84.8,44,4,Medium,3731.2,true
3219-JQRSL,Two year,89.1,72,0,Low,6415.2,false
2801-NISEI,Month-to-month,54.95,24,8,Critical,1318.8,false
3946-MHCZW,Month-to-month,50.9,1,8,Critical,50.9,true
4623-ZKHLY,Month-to-month,20.45,22,5,High,449.9,false
6732-VAILE,Two year,85.95,70,0,Low,6016.5,false
8201-AAXCB,Month-to-month,60.35,25,7,Critical,1508.75,false
7696-CFTAT,Two year,19.8,37,1,Low,732.6,false
1845-CSBRZ,Month-to-month,85.35,22,5,High,1877.7,false
2123-VSCOT,Two year,72.1,59,0,Low,4253.9,false
6651-AZVTJ,Month-to-month,99.8,49,6,High,4890.2,true
4566-GOLUK,Month-to-month,107.35,47,4,Medium,5045.45,true
2484-DGXPZ,Month-to-month,19.55,31,6,High,606.05,true
2018-QKYGT,Month-to-month,81.05,1,9,Critical,81.05,false
2792-VPPET,Month-to-month,20.5,3,9,Critical,61.5,false
7409-JURKQ,One year,111.8,53,1,Low,5925.4,false
3247-MHJKM,Month-to-month,20.2,1,8,Critical,20.2,false
1964-SVLEA,One year,19.7,20,5,High,394.0,false
4587-NUKOX,Month-to-month,79.1,3,9,Critical,237.3,true
7297-DVYGA,One year,19.85,51,1,Low,1012.35,false
2239-CGBUZ,One year,60.5,51,1,Low,3085.5,false
0854-UYHZD,Two year,19.55,13,4,Medium,254.15,false
7243-LCGGZ,Month-to-month,20.9,1,8,Critical,20.9,false
8267-KFGYD,Month-to-month,21.05,1,8,Critical,21.05,false
4890-VMUAV,One year,71.5,63,4,Medium,4504.5,false
9261-WDCAF,Month-to-month,54.65,3,8,Critical,163.95,false
3764-MNMOI,Two year,19.2,46,1,Low,883.2,false
7442-YGZFK,Month-to-month,49.8,1,6,High,49.8,false
0420-BWTPW,Month-to-month,25.5,8,8,Critical,204.0,true
8229-BUJHX,Two year,20.5,71,0,Low,1455.5,false
7449-HVPIV,Month-to-month,90.4,55,3,Medium,4972.0,false
5504-WSIUR,One year,90.25,70,1,Low,6317.5,false
8183-ONMXC,Month-to-month,80.75,2,9,Critical,161.5,true
8466-PZBLH,Two year,104.6,67,0,Low,7008.2,false
9614-RMGHA,Month-to-month,91.85,65,3,Medium,5970.25,true
8735-IJJEG,Month-to-month,50.2,14,5,High,702.8,false
0564-MUUQK,Month-to-month,95.5,20,5,High,1910.0,false
5054-IEXZT,Month-to-month,75.35,1,9,Critical,75.35,true
5834-ASPWA,Month-to-month,75.45,1,9,Critical,75.45,true
0701-RFGFI,Month-to-month,95.4,49,3,Medium,4674.6,false
0019-EFAEP,Two year,101.3,72,0,Low,7293.6,false
5619-PTMIK,Month-to-month,53.1,46,7,Critical,2442.6,false
3737-XBQDD,Month-to-month,84.85,24,5,High,2036.4,false
5882-CMAZQ,Month-to-month,34.25,5,9,Critical,171.25,false
5846-QFDFI,Month-to-month,88.6,33,4,Medium,2923.8,false
4445-KWOKW,One year,60.15,42,2,Low,2526.3,false
3511-APPBJ,One year,99.95,23,3,Medium,2298.85,false
7967-HYCDE,Month-to-month,70.7,8,6,High,565.6,false
2430-RRYUW,One year,54.8,66,3,Medium,3616.8,false
3948-XHGNA,Month-to-month,49.55,24,5,High,1189.2,true
3723-BFBGR,Month-to-month,54.8,24,5,High,1315.2,false
0565-IYCGT,One year,78.6,69,1,Low,5423.4,true
5447-WZAFP,One year,100.3,53,3,Medium,5315.9,false
5110-CHOPY,Two year,53.6,60,3,Medium,3216.0,false
5445-UTODQ,Month-to-month,81.1,7,9,Critical,567.7,true
4425-OWHWB,One year,19.35,20,3,Medium,387.0,false
7892-QVYKW,Month-to-month,85.6,23,8,Critical,1968.8,false
9675-ICXCT,Two year,80.8,72,3,Medium,5817.6,false
1024-VRZHF,Month-to-month,74.95,11,9,Critical,824.45,true
4703-MQYKT,Two year,19.6,21,4,Medium,411.6,false
9497-QCMMS,Month-to-month,93.55,1,9,Critical,93.55,true
5692-ICXLW,Month-to-month,90.7,31,7,Critical,2811.7,false
0602-DDUML,Two year,69.75,57,2,Low,3975.75,false
2208-MPXIO,Two year,20.0,45,1,Low,900.0,false
1960-UYCNN,Month-to-month,95.25,10,9,Critical,952.5,false
0348-SDKOL,Month-to-month,102.1,58,3,Medium,5921.8,true
3190-FZATL,Month-to-month,19.95,14,7,Critical,279.3,false
7336-RLLRH,One year,80.85,27,4,Medium,2182.95,false
4373-MAVJG,Month-to-month,90.9,14,5,High,1272.6,true
8901-HJXTF,Month-to-month,29.2,12,8,Critical,350.4,true
7710-JSYOA,Two year,93.3,69,0,Low,6437.7,false
5419-KLXBN,Month-to-month,89.15,25,4,Medium,2228.75,true
3424-NMNBO,One year,108.85,58,4,Medium,6313.3,true
9885-MFVSU,Two year,46.35,35,1,Low,1622.25,false
4514-GFCFI,Month-to-month,84.75,16,8,Critical,1356.0,true
0607-MVMGC,One year,78.75,45,2,Low,3543.75,false
3365-SAIGS,Month-to-month,83.55,17,8,Critical,1420.35,false
9828-AOQLM,Month-to-month,45.7,1,9,Critical,45.7,true
8022-BECSI,One year,19.6,22,5,High,431.2,false
8000-REIQB,Month-to-month,69.95,1,9,Critical,69.95,true
9993-LHIEB,Two year,67.85,67,2,Low,4545.95,false
0266-CLZKZ,Two year,105.65,67,0,Low,7078.55,false
7615-ESMYF,Month-to-month,44.6,2,9,Critical,89.2,true
3858-VOBET,Month-to-month,74.95,23,8,Critical,1723.85,true
7020-OZKXZ,Month-to-month,75.5,9,6,High,679.5,false
3977-QCRSL,Month-to-month,20.15,5,8,Critical,100.75,false
0017-DINOC,Two year,45.2,54,0,Low,2440.8,false
1447-PJGGA,Two year,95.25,57,3,Medium,5429.25,true
8565-CLBZW,Month-to-month,89.85,24,7,Critical,2156.4,true
9139-WQQDY,One year,100.45,49,3,Medium,4922.05,true
0224-HJAPT,Month-to-month,47.15,5,9,Critical,235.75,true
8086-OVPWV,Month-to-month,80.2,2,9,Critical,160.4,true
9430-FRQOC,Month-to-month,87.1,4,8,Critical,348.4,true
7639-OPLNG,Two year,79.25,70,0,Low,5547.5,false
3074-GQWYX,Month-to-month,75.9,5,6,High,379.5,true
1492-QGCLU,Month-to-month,85.7,53,6,High,4542.1,false
6845-RGTYS,Month-to-month,98.75,47,7,Critical,4641.25,true
7328-OWMOM,One year,20.1,31,2,Low,623.1,false
4418-LZMSV,Month-to-month,61.8,13,5,High,803.4,false
5155-AZQPB,Month-to-month,49.9,28,6,High,1397.2,false
8861-HGGKB,Month-to-month,86.45,10,9,Critical,864.5,true
1087-GRUYI,Two year,20.4,38,1,Low,775.2,false
7065-YUNRY,Month-to-month,45.3,1,8,Critical,45.3,true
7694-VLBWQ,One year,104.1,67,4,Medium,6974.7,true
2546-KZAAT,One year,75.4,52,3,Medium,3920.8,false
0181-RITDD,Two year,108.15,62,2,Low,6705.3,false
5989-PGKJB,Month-to-month,86.25,16,8,Critical,1380.0,false
4795-KTRTH,Month-to-month,81.0,5,9,Critical,405.0,true
8272-ONJLV,One year,95.7,12,7,Critical,1148.4,false
1488-PBLJN,Two year,116.85,72,0,Low,8413.2,false
0308-GIQJT,One year,105.75,71,1,Low,7508.25,false
3778-FOAQW,One year,20.15,24,5,High,483.6,false
4452-ROHMO,Two year,19.6,15,4,Medium,294.0,false
6481-OGDOO,One year,90.6,67,1,Low,6070.2,true
3090-LETTY,Month-to-month,60.95,2,6,High,121.9,false
5349-AZPEW,Month-to-month,25.05,5,8,Critical,125.25,false
3753-TSEMP,Month-to-month,88.15,15,8,Critical,1322.25,true
8305-VHZBZ,Month-to-month,20.2,1,8,Critical,20.2,true
9720-JJJOR,One year,60.3,41,2,Low,2472.3,false
8100-HZZLJ,Month-to-month,63.95,43,7,Critical,2749.85,false
8775-ERLNB,Month-to-month,74.3,1,9,Critical,74.3,false
8309-IEYJD,Month-to-month,70.6,1,8,Critical,70.6,false
9172-JITSM,Month-to-month,90.8,26,7,Critical,2360.8,true
6298-QDFNH,Month-to-month,79.35,22,8,Critical,1745.7,true
7398-HPYZQ,Two year,90.55,71,0,Low,6429.05,false
3546-GHEAE,Two year,19.45,7,5,High,136.15,false
7361-YPXFS,Month-to-month,64.45,28,4,Medium,1804.6,false
6557-BZXLQ,Month-to-month,69.65,16,8,Critical,1114.4,false
2550-QHZGP,One year,19.5,7,6,High,136.5,false
7519-JTWQH,Two year,110.5,69,0,Low,7624.5,false
2538-OIMXF,Month-to-month,24.7,1,8,Critical,24.7,false
8543-MSDMF,Month-to-month,77.4,3,9,Critical,232.2,false
9961-JBNMK,Month-to-month,96.8,21,5,High,2032.8,true
1170-SASML,Month-to-month,85.4,69,3,Medium,5892.6,false
4872-JCVCA,Two year,47.6,71,0,Low,3379.6,false
5346-BZCHP,Two year,19.4,69,2,Low,1338.6,false
2038-LLMLM,Month-to-month,103.85,48,7,Critical,4984.8,false
6173-ITPWD,Month-to-month,83.35,47,4,Medium,3917.45,true
9734-UYXQI,Month-to-month,49.4,2,9,Critical,98.8,true
1216-BGTSP,Month-to-month,108.45,45,4,Medium,4880.25,false
4138-NAXED,Month-to-month,81.0,51,3,Medium,4131.0,false
2189-UXTKY,Month-to-month,79.2,22,8,Critical,1742.4,true
0744-BIKKF,Two year,86.65,72,0,Low,6238.8,false
7483-IQWIB,Month-to-month,92.95,37,7,Critical,3439.15,false
5248-KWLAR,Two year,90.35,71,3,Medium,6414.85,false
4958-GZWIY,Month-to-month,48.7,7,9,Critical,340.9,true
7996-MHXLW,Two year,25.15,66,0,Low,1659.9,false
7833-PKIHD,One year,76.4,51,1,Low,3896.4,false
7061-OVMIM,One year,19.55,30,2,Low,586.5,false
5153-RTHKF,Month-to-month,85.35,34,7,Critical,2901.9,false
1852-QSWCD,Two year,24.8,64,2,Low,1587.2,false
4832-VRBMR,One year,103.15,65,1,Low,6704.75,false
9079-LWTFD,Month-to-month,100.75,47,6,High,4735.25,false
6356-ELRKD,Month-to-month,95.6,1,9,Critical,95.6,true
8624-GIOUT,Month-to-month,59.75,49,3,Medium,2927.75,true
3392-EHMNK,Two year,94.1,67,0,Low,6304.7,false
5986-WWXDV,One year,19.35,39,2,Low,754.65,false
3061-BCKYI,Month-to-month,19.9,14,7,Critical,278.6,false
6179-GJPSO,Month-to-month,108.15,43,4,Medium,4650.45,true
7901-TBKJX,Month-to-month,101.05,56,6,High,5658.8,false
7228-PAQPD,One year,59.1,14,3,Medium,827.4,false
3177-LASXD,Month-to-month,71.35,1,9,Critical,71.35,true
7746-QYVCO,One year,55.85,16,5,High,893.6,false
5804-HYIEZ,Month-to-month,106.05,70,6,High,7423.5,false
9919-FZDED,Two year,84.1,72,0,Low,6055.2,false
5934-TSSAU,Month-to-month,75.3,23,5,High,1731.9,false
3486-KHMLI,Month-to-month,24.7,21,7,Critical,518.7,false
4897-QSUYC,Month-to-month,20.15,1,8,Critical,20.15,true
1084-UQCHV,Month-to-month,69.75,1,6,High,69.75,true
8290-YWKHZ,Month-to-month,93.2,32,7,Critical,2982.4,true
2955-BJZHG,Month-to-month,80.85,17,8,Critical,1374.45,true
3806-DXQOM,Month-to-month,33.65,4,9,Critical,134.6,true
6784-XYJAE,One year,55.8,36,5,High,2008.8,false
3933-DQPWX,Two year,39.7,50,0,Low,1985.0,false
6661-EIPZC,Month-to-month,29.5,48,4,Medium,1416.0,false
8957-THMOA,Two year,20.15,50,0,Low,1007.5,false
2251-PYLPB,Two year,79.55,72,0,Low,5727.6,false
5555-RNPGT,Month-to-month,24.8,10,6,High,248.0,false
1057-FOGLZ,Month-to-month,19.65,18,7,Critical,353.7,false
9300-RENDD,Month-to-month,79.95,1,9,Critical,79.95,true
0761-AETCS,Month-to-month,19.3,1,9,Critical,19.3,true
8087-LGYHQ,Month-to-month,94.05,9,9,Critical,846.45,false
4137-BTIKL,Month-to-month,90.75,2,8,Critical,181.5,false
2190-BCXEC,Month-to-month,78.85,40,4,Medium,3154.0,false
6227-FBDXH,One year,99.5,69,1,Low,6865.5,false
2153-MREFK,One year,99.2,37,5,High,3670.4,true
2911-WDXMV,Month-to-month,80.55,18,5,High,1449.9,false
7206-PQBBZ,Month-to-month,70.2,11,9,Critical,772.2,false
3106-ULWFW,Month-to-month,85.2,8,6,High,681.6,true
0925-VYDLG,Month-to-month,75.25,3,9,Critical,225.75,true
4547-FZJWE,One year,59.45,55,1,Low,3269.75,false
7422-WNBTY,Month-to-month,93.35,33,7,Critical,3080.55,false
0842-IWYCP,Month-to-month,44.95,46,4,Medium,2067.7,false
3521-HTQTV,Two year,26.1,34,1,Low,887.4,false
3744-ZBHON,Month-to-month,20.2,3,9,Critical,60.6,false
3373-DIUUN,Two year,21.25,30,3,Medium,637.5,false
8383-SGHJU,One year,59.4,33,5,High,1960.2,false
7607-QKKTJ,One year,95.0,45,2,Low,4275.0,false
7707-PYBBH,Month-to-month,61.9,40,6,High,2476.0,false
8984-HPEMB,Two year,118.65,71,3,Medium,8424.15,false
4349-GFQHK,Month-to-month,54.35,1,9,Critical,54.35,true
4139-DETXS,Two year,64.45,72,0,Low,4640.4,false
9779-DPNEJ,Month-to-month,80.15,22,8,Critical,1763.3,false
9805-FILKB,One year,20.2,46,2,Low,929.2,false
5793-YOLJN,Two year,21.0,55,2,Low,1155.0,false
0673-IGUQO,Month-to-month,20.45,1,8,Critical,20.45,false
4123-FCVCB,One year,75.85,12,6,High,910.2,false
8819-IMISP,Month-to-month,80.45,31,7,Critical,2493.95,false
7802-EFKNY,Month-to-month,24.95,5,9,Critical,124.75,true
8311-UEUAB,Two year,75.5,67,3,Medium,5058.5,false
5858-EAFCZ,Month-to-month,44.45,1,8,Critical,44.45,false
8035-BUYVG,One year,42.35,40,5,High,1694.0,true
1163-ONYEY,Month-to-month,74.55,41,4,Medium,3056.55,false
9787-XVQIU,Month-to-month,75.3,1,9,Critical,75.3,true
8945-MUQUF,One year,94.8,51,4,Medium,4834.8,true
5656-MJEFC,Two year,48.15,42,1,Low,2022.3,false
6082-OQFBA,One year,19.65,23,5,High,451.95,false
8051-HJRLT,Month-to-month,70.55,1,9,Critical,70.55,true
8974-OVACP,Month-to-month,20.15,1,8,Critical,20.15,false
4010-YLMVT,Month-to-month,106.6,56,3,Medium,5969.6,false
1379-FRVEB,Month-to-month,91.0,15,8,Critical,1365.0,false
8612-GXIDD,Two year,25.4,12,3,Medium,304.8,false
6288-CHQJB,Two year,69.95,54,0,Low,3777.3,false
8160-HOWOX,Month-to-month,66.85,7,9,Critical,467.95,false
3023-GFLBR,Month-to-month,86.15,33,4,Medium,2842.95,true
6648-INWPS,Month-to-month,20.15,16,8,Critical,322.4,false
4223-BKEOR,One year,64.85,21,5,High,1361.85,false
4079-VTGLK,Two year,74.85,30,4,Medium,2245.5,false
1763-WQFUK,Month-to-month,50.5,3,8,Critical,151.5,false
1391-UBDAR,Month-to-month,72.9,11,9,Critical,801.9,false
8894-JVDCV,One year,115.05,62,1,Low,7133.1,false
2023-VQFDL,Month-to-month,19.0,18,8,Critical,342.0,false
1345-GKDZZ,Month-to-month,19.55,6,8,Critical,117.3,false
2014-MKGMH,One year,101.1,46,5,High,4650.6,false
5628-FCGYG,Month-to-month,84.1,21,8,Critical,1766.1,false
2560-WBWXF,Two year,24.15,68,0,Low,1642.2,false
0248-IPDFW,Month-to-month,50.1,1,9,Critical,50.1,false
7978-DKUQH,Month-to-month,74.6,25,7,Critical,1865.0,false
4335-UPJSI,Two year,19.75,24,4,Medium,474.0,false
0524-IAVZO,Month-to-month,85.0,30,7,Critical,2550.0,true
2737-YNGYW,Month-to-month,80.55,2,9,Critical,161.1,true
1784-EZDKJ,One year,106.8,51,1,Low,5446.8,false
9297-FVVDH,Two year,84.5,57,3,Medium,4816.5,false
8007-YYPWD,Two year,25.05,15,2,Low,375.75,false
7101-HRBLJ,Two year,83.7,72,0,Low,6026.4,false
5159-YFPKQ,Month-to-month,75.8,2,9,Critical,151.6,true
6635-CPNUN,Month-to-month,96.6,28,4,Medium,2704.8,false
4021-RQSNY,Month-to-month,98.5,29,7,Critical,2856.5,true
5453-YBTWV,Two year,101.1,70,0,Low,7077.0,false
5039-LZRQT,One year,20.2,13,5,High,262.6,false
2931-VUVJN,One year,94.05,59,4,Medium,5548.95,false
9061-TIHDA,Month-to-month,95.25,13,8,Critical,1238.25,true
8699-ASUFO,Month-to-month,74.4,7,8,Critical,520.8,true
6418-PIQSP,Two year,81.0,62,2,Low,5022.0,false
8220-OCUFY,One year,60.25,21,6,High,1265.25,false
3995-WFCSM,Month-to-month,60.85,2,9,Critical,121.7,false
1895-QTKDO,Month-to-month,43.95,1,6,High,43.95,false
2038-OEQZH,Month-to-month,86.05,4,9,Critical,344.2,false
1178-PZGAB,One year,20.25,19,3,Medium,384.75,false
7927-AUXBZ,Month-to-month,85.15,30,7,Critical,2554.5,true
2626-VEEWG,Two year,19.4,67,0,Low,1299.8,false
2878-RMWXY,Two year,102.65,72,0,Low,7390.8,false
1657-DYMBM,Two year,19.9,53,0,Low,1054.7,false
7311-MQJCH,One year,19.55,5,7,Critical,97.75,false
7375-WMVMT,Two year,95.5,71,0,Low,6780.5,false
1136-XGEQU,One year,84.15,50,1,Low,4207.5,false
2530-FMFXO,Two year,103.2,56,3,Medium,5779.2,false
6844-DZKRF,Month-to-month,50.2,2,6,High,100.4,false
4695-WJZUE,Month-to-month,88.55,2,9,Critical,177.1,true
7619-ODSGN,Month-to-month,54.75,24,8,Critical,1314.0,true
5970-GHJAW,Two year,19.95,46,1,Low,917.7,false
8879-XUAHX,Two year,116.25,71,3,Medium,8253.75,false
3689-MOZGR,Month-to-month,31.2,29,7,Critical,904.8,false
4195-PNGZS,Two year,24.45,69,0,Low,1687.05,false
5003-XZWWO,Two year,84.2,71,0,Low,5978.2,false
3988-RQIXO,Month-to-month,91.3,1,9,Critical,91.3,true
7622-FWGEW,Two year,85.65,56,0,Low,4796.4,false
6922-NCEDI,One year,21.2,56,3,Medium,1187.2,false
2514-GINMM,Month-to-month,79.5,1,9,Critical,79.5,true
9891-NQDBD,One year,25.55,28,4,Medium,715.4,false
6131-IUNXN,Month-to-month,20.2,19,7,Critical,383.8,false
8548-AWOFC,Month-to-month,63.85,66,6,High,4214.1,false
9798-DRYDS,One year,61.95,17,5,High,1053.15,false
8532-UEFWH,Two year,25.75,52,2,Low,1339.0,false
6296-DDOOR,One year,58.2,19,6,High,1105.8,false
7951-VRDVK,One year,85.85,36,2,Low,3090.6,false
5931-FLJJF,Month-to-month,70.1,7,8,Critical,490.7,true
4815-YOSUK,One year,104.9,72,1,Low,7552.8,false
2659-VXMWZ,One year,111.3,67,4,Medium,7457.1,true
0380-NEAVX,One year,99.85,34,5,High,3394.9,false
3207-OYBWH,Month-to-month,95.25,57,3,Medium,5429.25,true
4285-GYRQC,Month-to-month,86.25,7,9,Critical,603.75,true
7216-EWTRS,Month-to-month,100.8,1,9,Critical,100.8,true
4365-MSDYN,Month-to-month,19.55,8,6,High,156.4,false
7036-TYDEC,Two year,104.0,69,3,Medium,7176.0,false
5802-ADBRC,One year,104.4,50,3,Medium,5220.0,false
8076-FEZKJ,One year,19.5,10,6,High,195.0,false
5197-YPYBZ,Two year,25.25,12,3,Medium,303.0,false
8337-MSSXB,Month-to-month,86.3,14,8,Critical,1208.2,true
4312-GVYNH,Two year,49.85,70,0,Low,3489.5,false
8495-LJDFO,Month-to-month,108.95,64,3,Medium,6972.8,false
0839-JTCUD,Two year,89.9,66,0,Low,5933.4,false
5494-WOZRZ,Two year,82.0,71,0,Low,5822.0,false
1302-UHBDD,Month-to-month,89.95,20,8,Critical,1799.0,false
2234-EOFPT,Two year,79.35,72,0,Low,5713.2,false
8619-IJNDK,Two year,64.05,71,0,Low,4547.55,false
8378-LKJAF,Month-to-month,101.15,38,4,Medium,3843.7,false
8182-BJDSI,Month-to-month,89.95,28,7,Critical,2518.6,true
2528-HFYZX,Month-to-month,76.45,17,8,Critical,1299.65,true
1153-GNOLC,One year,39.1,33,5,High,1290.3,false
3298-QEICA,Two year,34.6,23,4,Medium,795.8,false
0788-DXBFY,One year,19.55,58,4,Medium,1133.9,false
3597-YASZG,Two year,104.45,70,0,Low,7311.5,false
3496-LFSZU,Month-to-month,70.5,4,9,Critical,282.0,false
5242-UOWHD,Two year,20.35,45,3,Medium,915.75,false
