customerID,Contract,tenure,MonthlyCharges,risk_score,risk_label,Churn
5197-YPYBZ,Two year,12,25.25,3,High,false
8337-MSSXB,Month-to-month,14,86.3,5,Critical,true
4312-GVYNH,Two year,70,49.85,0,Low,false
8495-LJDFO,Month-to-month,64,108.95,3,High,false
0839-JTCUD,Two year,66,89.9,0,Low,false
5494-WOZRZ,Two year,71,82.0,0,Low,false
1302-UHBDD,Month-to-month,20,89.95,5,Critical,false
2234-EOFPT,Two year,72,79.35,0,Low,false
8619-IJNDK,Two year,71,64.05,0,Low,false
8378-LKJAF,Month-to-month,38,101.15,4,High,false
8182-BJDSI,Month-to-month,28,89.95,4,High,true
2528-HFYZX,Month-to-month,17,76.45,5,Critical,true
1153-GNOLC,One year,33,39.1,2,Medium,false
3298-QEICA,Two year,23,34.6,2,Medium,false
0788-DXBFY,One year,58,19.55,1,Medium,false
3597-YASZG,Two year,70,104.45,0,Low,false
3496-LFSZU,Month-to-month,4,70.5,6,Critical,false
5242-UOWHD,Two year,45,20.35,1,Medium,false
2482-CZGBB,Month-to-month,10,70.0,6,Critical,true
6479-SZPLM,Two year,36,19.45,1,Medium,false
8097-VBQTZ,Month-to-month,54,69.9,3,High,false
4500-HKANN,Two year,23,59.7,2,Medium,false
9917-KWRBE,One year,41,78.35,2,Medium,false
3420-ZDBMA,Month-to-month,5,71.45,6,Critical,false
2212-LYASK,One year,27,45.85,2,Medium,false
1393-IMKZG,Month-to-month,1,95.85,6,Critical,false
8069-RHUXK,Two year,67,35.7,0,Low,false
3398-GCPMU,Two year,72,89.55,0,Low,false
2908-WGAXL,Two year,56,24.95,0,Low,false
3378-AJRAO,One year,44,24.85,2,Medium,false
1013-QCWAM,Month-to-month,66,100.8,3,High,false
0866-QLSIR,One year,34,64.4,2,Medium,true
6050-FFXES,Two year,69,105.35,0,Low,false
7181-BQYBV,Month-to-month,1,102.45,6,Critical,true
0362-RAOQO,Two year,40,19.65,1,Medium,false
9554-DFKIC,Month-to-month,30,54.45,4,High,false
5527-ACHSO,Month-to-month,11,70.5,6,Critical,false
0829-DDVLK,One year,15,20.1,3,High,false
1399-UBQIU,Month-to-month,11,69.35,6,Critical,false
1813-JLKWR,One year,64,19.8,1,Medium,false
0336-PIKEI,Two year,72,74.4,0,Low,false
7322-OCWHC,Two year,72,93.05,0,Low,false
9537-VHDTA,Month-to-month,1,51.2,6,Critical,false
4957-TIALW,One year,15,65.6,3,High,false
2054-PJOCK,One year,60,80.55,1,Medium,false
9150-HEPMB,One year,56,52.7,1,Medium,false
9030-QGZNL,Two year,8,20.85,3,High,false
6204-IEUXJ,Month-to-month,3,80.1,6,Critical,true
3126-WQMGH,Month-to-month,49,52.15,3,High,false
4529-CKBCL,Month-to-month,2,80.2,6,Critical,true
2506-CLAKW,Month-to-month,6,98.15,6,Critical,true
7176-WRTNX,Two year,70,114.95,0,Low,false
1583-IHQZE,Month-to-month,12,112.95,6,Critical,true
5732-IKGQH,One year,52,104.45,1,Medium,false
9239-GZHZE,Two year,72,113.65,0,Low,false
7205-BAIAD,Two year,40,20.6,1,Medium,false
0151-ONTOV,Month-to-month,1,70.9,6,Critical,true
4140-MUHUG,Month-to-month,3,86.85,6,Critical,true
0093-EXYQL,Month-to-month,40,91.55,4,High,false
8064-RAVOH,Month-to-month,1,49.85,6,Critical,false
0219-QAERP,One year,30,19.8,2,Medium,false
0320-JDNQG,Month-to-month,23,99.85,5,Critical,true
7180-PISOG,Month-to-month,1,74.5,6,Critical,true
9168-INPSZ,Month-to-month,44,104.15,4,High,false
3571-RFHAR,Month-to-month,65,109.15,3,High,true
0015-UOCOJ,Month-to-month,7,48.2,6,Critical,false
5334-AFQJB,Two year,72,25.1,0,Low,false
2754-SDJRD,Month-to-month,8,100.15,6,Critical,false
9578-VRMNM,Month-to-month,16,65.2,5,Critical,true
1587-FKLZB,Month-to-month,66,99.5,3,High,true
6140-QNRQQ,Month-to-month,1,71.55,6,Critical,true
8963-JLGJT,Month-to-month,3,55.9,6,Critical,false
4307-KTUMW,Month-to-month,53,93.9,3,High,true
1465-LNTLJ,Month-to-month,8,64.4,6,Critical,false
5440-FLBQG,Two year,69,108.4,0,Low,true
2135-DQWAQ,Month-to-month,5,85.3,6,Critical,false
4056-QHXHZ,Two year,72,107.45,0,Low,false
7470-MCQTK,Month-to-month,13,48.75,5,Critical,true
7488-MXJIV,Month-to-month,4,85.65,6,Critical,true
7401-JIXNM,Two year,54,91.3,0,Low,false
9339-FIIJL,Two year,72,85.95,0,Low,false
2027-FECZV,Month-to-month,12,106.7,6,Critical,true
2672-DZUOY,Month-to-month,1,25.15,6,Critical,true
4706-DGAHW,Month-to-month,1,45.2,6,Critical,false
3870-MQAMG,One year,54,110.35,1,Medium,true
6670-MFRPK,Two year,69,79.2,0,Low,false
6177-PEVRA,Two year,48,55.5,1,Medium,false
4800-CZMPC,One year,48,103.25,2,Medium,true
4813-HQMGZ,Month-to-month,8,90.25,6,Critical,false
7579-KKLOE,Two year,71,91.25,0,Low,false
7377-DMMRI,Month-to-month,2,47.8,6,Critical,true
8402-EIVQS,One year,67,100.9,1,Medium,false
4947-DSMXK,Month-to-month,34,97.7,4,High,false
7245-NIIWQ,Month-to-month,3,69.85,6,Critical,false
0002-ORFBO,One year,9,65.6,4,High,false
3324-OIRTO,One year,71,104.65,1,Medium,false
5414-OFQCB,Two year,57,90.45,0,Low,false
4967-WPNCF,Two year,72,63.7,0,Low,false
8552-OBVRU,Month-to-month,48,104.5,4,High,false
8499-BRXTD,One year,18,20.1,3,High,false
9154-QDGTH,One year,43,104.3,2,Medium,false
8197-BFWVU,Two year,72,93.25,0,Low,false
2577-GVSIL,One year,35,73.45,2,Medium,false
9367-OIUXP,Month-to-month,4,20.7,6,Critical,false
6770-UAYGJ,Two year,49,25.25,0,Low,false
6463-HHXJR,Two year,71,100.5,0,Low,false
7928-VJYAB,Month-to-month,11,90.6,6,Critical,false
1187-WILMM,Two year,63,89.4,0,Low,false
9776-OJUZI,Month-to-month,65,95.45,3,High,false
1306-RPWXZ,Two year,49,20.45,0,Low,false
8949-JTMAY,Month-to-month,29,98.6,4,High,true
2774-LVQUS,Month-to-month,15,83.05,5,Critical,true
3097-PYWXL,Month-to-month,4,19.95,6,Critical,false
2266-SJNAT,One year,72,109.15,1,Medium,false
0869-PAPRP,Month-to-month,26,85.7,4,High,false
4238-JSSWH,Month-to-month,35,102.05,4,High,false
2972-YDYUW,One year,57,94.7,1,Medium,false
1104-FEJAM,Month-to-month,28,64.4,4,High,false
2809-ILCYT,One year,25,26.8,2,Medium,false
5499-ECUTN,One year,47,66.05,2,Medium,false
4981-FLTMF,Month-to-month,57,65.2,3,High,false
9121-PHQSR,Month-to-month,16,85.05,5,Critical,false
3113-IWHLC,Month-to-month,5,55.8,6,Critical,false
3211-ILJTT,Month-to-month,17,70.4,5,Critical,true
4612-THJBS,One year,56,104.75,1,Medium,true
4277-BWBML,Two year,72,19.95,0,Low,false
4094-NSEDU,Month-to-month,21,94.25,5,Critical,true
0234-TEVTT,One year,48,45.0,2,Medium,false
4304-TSPVK,Two year,68,114.9,0,Low,false
1552-AAGRX,Month-to-month,30,106.4,4,High,false
2637-FKFSY,Month-to-month,3,46.1,6,Critical,false
9796-MVYXX,Two year,14,39.7,2,Medium,false
7874-ECPQJ,Month-to-month,4,20.05,6,Critical,false
0020-INWCK,Two year,71,95.75,0,Low,false
7089-RKVSZ,One year,8,24.4,4,High,false
2683-JXWQQ,Month-to-month,61,33.6,3,High,false
9548-ZMVTX,Two year,72,90.45,0,Low,false
8739-XNIKG,Month-to-month,5,84.0,6,Critical,false
9755-JHNMN,Two year,49,67.4,0,Low,false
3981-QSVQI,Month-to-month,8,19.7,6,Critical,false
2789-HQBOU,Month-to-month,3,80.35,6,Critical,false
9424-CMPOG,Two year,9,19.6,3,High,false
5067-WJEUN,Two year,67,54.2,0,Low,false
3450-WXOAT,Month-to-month,46,45.2,4,High,false
9251-WNSOD,One year,67,75.1,1,Medium,false
6974-DAFLI,One year,55,19.7,1,Medium,false
2616-UUTFK,Month-to-month,33,72.75,4,High,false
7064-JHXCE,Two year,62,20.05,0,Low,false
5103-MHMHY,Month-to-month,1,45.95,6,Critical,true
7989-AWGEH,Month-to-month,49,39.2,3,High,false
4373-VVHQL,Month-to-month,1,44.75,6,Critical,false
4559-UWIHT,Month-to-month,14,82.65,5,Critical,false
7268-IGMFD,Month-to-month,18,93.9,5,Critical,false
1846-XWOQN,Month-to-month,1,70.15,6,Critical,true
0235-KGSLC,Month-to-month,1,85.55,6,Critical,true
6650-BWFRT,Two year,72,117.15,0,Low,false
9570-KYEUA,Two year,64,99.25,0,Low,false
6993-YGFJV,Two year,69,112.55,0,Low,false
2712-SYWAY,Month-to-month,1,25.7,6,Critical,false
0730-BGQGF,Two year,71,90.3,0,Low,false
5498-IBWPI,One year,66,49.4,1,Medium,false
9101-NTIXF,Month-to-month,2,19.4,6,Critical,false
0013-SMEOE,Two year,71,109.7,0,Low,false
9314-QDMDW,One year,11,61.25,4,High,false
9308-ANMVE,Month-to-month,47,55.3,4,High,false
2884-GBPFB,Month-to-month,35,70.3,4,High,true
3757-NJYBX,Month-to-month,32,106.35,4,High,true
3413-DHLPB,Month-to-month,60,103.75,3,High,false
7649-PHJVR,One year,11,19.5,4,High,false
6114-TCFID,One year,29,39.5,2,Medium,false
3787-TRIAL,Month-to-month,21,26.05,5,Critical,false
2573-GYRUU,Month-to-month,48,91.05,4,High,false
5156-UMKOW,Month-to-month,3,29.65,6,Critical,false
1247-QBVSH,Month-to-month,43,50.2,4,High,false
6734-GMPVK,Month-to-month,5,105.3,6,Critical,false
9822-OAOVB,Month-to-month,1,55.45,6,Critical,false
6161-ERDGD,One year,71,85.45,1,Medium,false
1226-JZNKR,One year,8,19.8,4,High,false
7318-EIVKO,Month-to-month,8,59.25,6,Critical,false
3771-PZOBW,Month-to-month,20,90.7,5,Critical,false
5136-KCKGI,One year,33,103.7,2,Medium,true
8231-BSWXX,One year,71,79.05,1,Medium,false
6486-LHTMA,One year,31,90.7,2,Medium,false
4083-BFNYK,One year,38,95.0,2,Medium,false
3722-WPXTK,Month-to-month,1,88.35,6,Critical,true
7389-KBFIT,Month-to-month,2,30.25,6,Critical,false
7176-WIONM,Month-to-month,12,49.85,6,Critical,false
5141-ZUVBH,Month-to-month,9,93.0,6,Critical,false
1089-HDMKP,Month-to-month,11,54.55,6,Critical,false
7623-HKYRK,Month-to-month,6,19.7,6,Critical,false
0310-SUCIN,One year,71,84.8,1,Medium,false
5197-PYEPU,One year,42,94.45,2,Medium,false
2929-ERCFZ,Month-to-month,8,94.2,6,Critical,true
7548-SEPYI,Month-to-month,5,96.25,6,Critical,true
8835-VSDSE,Month-to-month,2,70.7,6,Critical,true
6619-RPLQZ,Two year,45,20.85,1,Medium,false
3275-RHRNE,One year,28,60.0,2,Medium,false
3503-TYDAY,Month-to-month,43,80.45,4,High,false
6901-GOGZG,Two year,60,84.95,0,Low,false
1623-NLDOT,One year,42,33.55,2,Medium,true
7021-XSNYE,Two year,7,49.65,3,High,false
9621-OUPYD,One year,25,20.2,2,Medium,false
9898-KZQDZ,Month-to-month,40,94.55,4,High,true
8982-NHAVY,One year,27,100.5,2,Medium,false
4307-KWMXE,Month-to-month,10,35.75,6,Critical,false
0141-YEAYS,Month-to-month,27,86.45,4,High,false
2450-ZKEED,One year,11,53.8,4,High,false
3694-DELSO,Month-to-month,4,38.55,6,Critical,false
3893-JRNFS,Month-to-month,68,39.9,3,High,false
9603-OAIHC,Month-to-month,1,70.05,6,Critical,false
1133-KXCGE,One year,18,20.1,3,High,false
5236-PERKL,Two year,57,112.95,0,Low,true
0142-GVYSN,Month-to-month,26,20.3,4,High,false
1049-FYSYG,Month-to-month,17,35.65,5,Critical,false
7854-FOKSF,Month-to-month,1,35.9,6,Critical,true
2519-FAKOD,Month-to-month,38,99.25,4,High,true
8406-LNMHF,One year,59,82.95,1,Medium,false
1821-BUCWY,Two year,30,55.65,1,Medium,false
8263-JQAIK,Month-to-month,2,24.45,6,Critical,true
0023-UYUPN,One year,50,25.2,1,Medium,false
8314-DPQHL,One year,9,50.8,4,High,false
1465-WCZVT,Month-to-month,3,19.65,6,Critical,false
9481-SFCQY,Month-to-month,14,59.8,5,Critical,false
6360-SVNWV,Month-to-month,31,73.55,4,High,false
0567-GGCAC,Month-to-month,7,61.4,6,Critical,false
7089-IVVAZ,Month-to-month,8,103.35,6,Critical,true
8884-MRNSU,One year,17,19.9,3,High,false
2171-UDMFD,Month-to-month,32,19.45,4,High,false
9050-IKDZA,Month-to-month,2,81.5,6,Critical,false
2205-YMZZJ,Month-to-month,7,84.8,6,Critical,true
9802-CAQUT,Two year,72,109.55,0,Low,false
1254-IZEYF,Month-to-month,31,99.95,4,High,true
0187-WZNAB,Month-to-month,27,74.4,4,High,false
9492-TOKRI,Month-to-month,18,90.0,5,Critical,true
1475-VWVDO,Month-to-month,7,74.9,6,Critical,false
9221-OTIVJ,Month-to-month,14,104.85,5,Critical,true
1357-MVDOZ,Month-to-month,11,59.65,6,Critical,false
7602-MVRMB,Two year,72,110.45,0,Low,false
3325-FUYCG,One year,28,106.1,2,Medium,true
5908-QMGOE,Month-to-month,15,74.2,5,Critical,true
1197-BVMVG,Month-to-month,4,74.45,6,Critical,false
5406-KGRMX,Two year,71,24.55,0,Low,false
8481-YYXWG,Month-to-month,5,89.35,6,Critical,true
5968-HYJRZ,Two year,47,24.55,1,Medium,false
5198-EFNBM,One year,57,90.65,1,Medium,false
7516-GMHUV,Two year,50,105.05,0,Low,false
7140-ADSMJ,Month-to-month,8,20.45,6,Critical,false
2230-XTUWL,Two year,48,19.55,1,Medium,false
7706-YLMQA,One year,70,19.7,1,Medium,false
2585-KTFRE,Month-to-month,1,70.45,6,Critical,false
7994-UYIVZ,Month-to-month,8,85.65,6,Critical,false
2609-IAICY,Month-to-month,1,77.15,6,Critical,true
1740-CSDJP,Month-to-month,1,35.25,6,Critical,true
7717-BICXI,Two year,60,20.55,0,Low,false
6559-RAKOZ,One year,49,97.95,1,Medium,false
2636-OHFMN,Month-to-month,4,48.55,6,Critical,true
4716-MRVEN,One year,29,20.0,2,Medium,false
2143-LJULT,Two year,67,25.25,0,Low,false
1323-OOEPC,Month-to-month,53,98.4,3,High,true
3200-MNQTF,Two year,67,70.9,0,Low,false
6164-HXUGH,Month-to-month,6,19.85,6,Critical,false
5630-IXDXV,Month-to-month,47,106.35,4,High,false
0320-DWVTU,Two year,53,99.5,0,Low,false
9135-MGVPY,Two year,69,84.7,0,Low,false
1212-GLHMD,Month-to-month,3,86.05,6,Critical,false
7878-JGDKK,Month-to-month,4,44.55,6,Critical,false
1088-AUUZZ,Two year,56,75.85,0,Low,false
0397-GZBBC,Month-to-month,59,93.85,3,High,true
6614-YWYSC,Two year,61,25.0,0,Low,false
9588-OZDMQ,Month-to-month,2,45.0,6,Critical,false
7641-EUYET,Month-to-month,46,100.7,4,High,true
6476-EPYZR,Month-to-month,12,20.5,6,Critical,false
9921-ZVRHG,Month-to-month,14,80.45,5,Critical,true
1174-FGIFN,One year,28,90.45,2,Medium,false
6620-HVDUJ,Month-to-month,24,60.45,5,Critical,false
4701-MLJPN,Month-to-month,31,55.25,4,High,true
1032-MAELW,One year,68,78.45,1,Medium,false
7641-TQFHN,Two year,39,100.55,1,Medium,false
1552-TKMXS,Month-to-month,42,20.35,4,High,false
9206-GVPEQ,Month-to-month,13,54.45,5,Critical,true
8622-ZLFKO,Month-to-month,6,90.75,6,Critical,false
1596-BBVTG,Month-to-month,35,75.35,4,High,true
6188-UXBBR,One year,38,20.25,2,Medium,false
2333-KWEWW,Two year,18,20.05,2,Medium,false
5702-SKUOB,Month-to-month,4,19.6,6,Critical,false
1134-YWTYF,Month-to-month,27,53.8,4,High,false
6061-GWWAV,One year,41,70.2,2,Medium,false
0679-TDGAK,One year,50,75.5,1,Medium,false
6585-WCEWR,Two year,72,20.35,0,Low,false
9067-YGSCA,One year,70,26.05,1,Medium,false
9067-SQTNS,One year,44,20.6,2,Medium,false
8433-WXGNA,Month-to-month,2,75.7,6,Critical,true
1776-SPBWV,One year,34,20.1,2,Medium,false
8735-SDUFN,Two year,72,24.3,0,Low,false
9668-PUGNU,Two year,71,24.5,0,Low,false
9405-GPBBG,Two year,64,110.5,0,Low,false
1926-QUZNN,Two year,72,25.25,0,Low,false
3707-GNWHM,Month-to-month,1,74.25,6,Critical,true
7016-NVRIC,One year,29,90.1,2,Medium,false
5829-NVSQN,One year,23,68.75,3,High,false
9565-AXSMR,Two year,52,19.2,0,Low,false
8922-LIEGH,Month-to-month,25,89.7,4,High,true
8869-LIHMK,Two year,64,115.1,0,Low,false
8245-UMPYT,Month-to-month,16,96.4,5,Critical,true
5186-SAMNZ,Month-to-month,1,69.5,6,Critical,true
0447-RXSGD,Month-to-month,24,99.65,5,Critical,false
4927-WWOOZ,Month-to-month,2,91.45,6,Critical,false
5788-YPOEG,Two year,34,84.75,1,Medium,false
5373-SFODM,Month-to-month,36,85.25,4,High,true
0661-KBKPA,One year,53,78.75,1,Medium,false
9081-WWXKP,Two year,47,20.25,1,Medium,false
0784-ZQJZX,Two year,72,19.9,0,Low,false
3133-PZNSR,Two year,72,97.75,0,Low,false
5766-ZJYBB,Month-to-month,1,19.4,6,Critical,true
8931-GJJIQ,Month-to-month,9,83.3,6,Critical,true
4277-PVRAN,Month-to-month,8,80.1,6,Critical,true
0022-TCJCI,One year,45,62.7,2,Medium,true
0722-SVSFK,Month-to-month,7,100.4,6,Critical,false
3612-YVGSJ,Two year,71,24.45,0,Low,false
9825-YCXWZ,One year,41,101.1,2,Medium,false
5397-NSKQG,Two year,67,50.9,0,Low,false
8565-HBFNN,One year,69,107.2,1,Medium,false
2000-DHJUY,Two year,70,92.2,0,Low,false
0203-HHYIJ,One year,25,25.3,2,Medium,true
8670-ERCJH,Two year,72,113.4,0,Low,false
7758-UJWYS,Two year,34,40.55,1,Medium,false
2050-ONYDQ,Two year,65,26.0,0,Low,false
7055-JCGNI,Two year,70,111.95,0,Low,false
0739-UUAJR,Two year,72,53.8,0,Low,false
4826-DXMUP,One year,35,72.1,2,Medium,false
0952-KMEEH,Month-to-month,13,98.15,5,Critical,true
7285-KLOTR,One year,12,78.85,4,High,false
0654-PQKDW,One year,62,70.75,1,Medium,false
7175-NTIXE,Month-to-month,25,76.15,4,High,false
7963-SHNDT,Two year,52,39.1,0,Low,false
9796-BPKIW,Month-to-month,8,69.95,6,Critical,false
0188-GWFLE,Month-to-month,2,20.05,6,Critical,false
8129-GMVGI,Two year,56,20.05,0,Low,false
2882-DDZPG,Month-to-month,12,19.45,6,Critical,false
3547-LQRIK,One year,47,26.9,2,Medium,false
9137-NOQKA,Month-to-month,2,19.2,6,Critical,false
5843-TTHGI,Month-to-month,18,50.0,5,Critical,false
1849-RJYIG,Month-to-month,8,60.0,6,Critical,false
8868-GAGIO,Month-to-month,45,84.55,4,High,false
4061-UKJWL,Month-to-month,3,45.45,6,Critical,false
5380-XPJNZ,One year,38,20.05,2,Medium,false
8263-QMNTJ,Two year,72,115.55,0,Low,false
8178-EYZUO,Month-to-month,46,93.7,4,High,true
3230-JCNZS,Two year,71,99.0,0,Low,false
0277-ORXQS,Two year,66,50.55,0,Low,false
5130-IEKQT,Month-to-month,25,105.95,4,High,true
3230-WYKIR,One year,18,82.0,3,High,true
7996-BPXHY,Two year,13,25.0,2,Medium,false
3227-WLKLI,Two year,65,91.55,0,Low,false
0407-BDJKB,Month-to-month,60,95.75,3,High,true
2266-FUBDZ,Two year,15,19.35,2,Medium,false
8237-ULIXL,Two year,72,24.85,0,Low,false
9600-UDOPK,Month-to-month,30,94.05,4,High,true
8216-AZUUZ,Two year,42,100.4,1,Medium,false
9153-BTBVV,Two year,71,25.0,0,Low,false
4074-SJFFA,Month-to-month,1,54.75,6,Critical,true
3269-ATYWD,Month-to-month,39,95.65,4,High,true
5186-PEIZU,Month-to-month,35,19.25,4,High,false
1074-AMIOH,Month-to-month,53,108.25,3,High,false
4910-GMJOT,Month-to-month,1,94.6,6,Critical,true
0354-WYROK,Month-to-month,31,98.9,4,High,true
4361-FEBGN,Two year,48,20.15,1,Medium,false
7748-UMTRK,Month-to-month,30,101.3,4,High,false
0380-ZCSBI,Month-to-month,10,20.0,6,Critical,false
7145-FEJWU,Month-to-month,12,105.3,6,Critical,false
6463-MVYRY,Two year,57,69.85,0,Low,false
3969-JQABI,Month-to-month,58,65.25,3,High,false
9624-EGDEQ,Two year,37,19.8,1,Medium,false
1051-EQPZR,Month-to-month,44,19.6,4,High,false
5849-ASHZJ,One year,27,20.05,2,Medium,false
5780-INQIK,Month-to-month,8,49.4,6,Critical,false
7576-OYWBN,Month-to-month,3,76.05,6,Critical,true
4526-ZJJTM,Month-to-month,25,88.4,4,High,false
8384-FZBJK,Month-to-month,57,100.6,3,High,false
3750-RNQKR,Month-to-month,12,19.45,6,Critical,false
0962-CQPWQ,Two year,62,20.3,0,Low,false
3096-YXENJ,Two year,65,107.65,0,Low,false
1265-BCFEO,Two year,71,80.45,0,Low,false
5837-LXSDN,One year,21,58.85,3,High,false
5945-AZYHT,One year,71,109.6,1,Medium,false
8325-QRPZR,Month-to-month,7,75.15,6,Critical,false
6384-VMJHP,Two year,72,73.0,0,Low,false
2262-SLNVK,Month-to-month,1,70.1,6,Critical,false
7730-CLDSV,Two year,72,98.65,0,Low,false
1135-HIORI,One year,64,111.45,1,Medium,false
0164-APGRB,Two year,72,114.9,0,Low,false
6481-ESCNL,Month-to-month,29,100.55,4,High,false
1790-NESIO,Two year,13,20.4,2,Medium,false
1550-EENBN,Month-to-month,31,104.35,4,High,false
5539-TMZLF,Month-to-month,1,69.75,6,Critical,true
4323-SADQS,Month-to-month,7,34.5,6,Critical,true
4446-BZKHU,Month-to-month,61,105.55,3,High,true
5202-IVJNU,Month-to-month,39,30.1,4,High,true
5976-JCJRH,Month-to-month,10,70.3,6,Critical,true
8198-RKSZG,Month-to-month,14,80.45,5,Critical,false
0137-OCGAB,Month-to-month,1,80.2,6,Critical,true
3351-NQLDI,One year,67,94.35,1,Medium,true
9297-EONCV,Two year,72,91.35,0,Low,false
7593-JNWRU,Month-to-month,6,44.6,6,Critical,true
4588-YBNIB,Month-to-month,1,19.6,6,Critical,true
1069-QJOEE,One year,25,19.9,2,Medium,false
3336-JORSO,Month-to-month,33,110.45,4,High,true
7799-DSEWS,Month-to-month,18,68.35,5,Critical,false
8766-PAFNE,Two year,71,79.1,0,Low,false
5315-CKEQK,One year,28,51.0,2,Medium,false
3130-ICDUP,Month-to-month,2,80.55,6,Critical,false
0820-FNRNX,Month-to-month,17,66.7,5,Critical,false
0880-FVFWF,Month-to-month,56,86.4,3,High,false
4611-ANLQC,One year,60,50.05,1,Medium,false
4213-HKBJO,Two year,33,25.7,1,Medium,false
2792-LSHWX,Month-to-month,1,83.4,6,Critical,false
5028-GZLDO,Month-to-month,2,70.7,6,Critical,true
0014-BMAQU,Two year,63,84.65,0,Low,false
6861-XWTWQ,Month-to-month,7,99.25,6,Critical,true
9018-PCIOK,Two year,55,64.75,0,Low,false
4837-QUSFT,One year,65,100.15,1,Medium,false
6877-TJMBR,Month-to-month,1,84.8,6,Critical,true
9953-ZMKSM,Two year,63,25.25,0,Low,false
0907-HQNTS,Two year,70,113.0,0,Low,false
7665-NKLAV,Two year,36,40.65,1,Medium,false
6769-DCQLI,One year,52,105.0,1,Medium,true
2433-KMEAS,Month-to-month,22,54.45,5,Critical,true
4391-LNRXK,Month-to-month,22,94.95,5,Critical,false
8250-ZNGGW,Month-to-month,5,59.9,6,Critical,false
2195-ZRVAX,Month-to-month,47,85.3,4,High,true
3550-SAHFP,Month-to-month,33,83.35,4,High,true
2011-TRQYE,Month-to-month,18,33.5,5,Critical,true
8562-GHPPI,Month-to-month,1,19.8,6,Critical,false
5893-PYOLZ,Two year,56,81.8,0,Low,false
4986-MXSFP,Month-to-month,2,20.0,6,Critical,false
6131-FOYAS,Month-to-month,35,59.6,4,High,false
3027-YNWZU,Two year,64,25.0,0,Low,false
5609-IMCGG,Month-to-month,15,84.35,5,Critical,false
4873-ILOLJ,Month-to-month,24,90.35,5,Critical,true
4727-MCYZG,Month-to-month,1,55.55,6,Critical,false
9481-WHGWY,Two year,70,75.35,0,Low,false
2725-KXXWT,Month-to-month,1,90.75,6,Critical,true
9565-DJPIB,Month-to-month,4,89.6,6,Critical,true
4328-VUFWD,One year,39,59.3,2,Medium,false
3301-LSLWQ,Month-to-month,29,66.1,4,High,false
7473-ZBDSN,Two year,14,18.8,2,Medium,false
3166-PNEOF,Two year,61,86.45,0,Low,false
5639-NTUPK,Month-to-month,13,52.1,5,Critical,false
8780-YRMTT,Two year,66,47.4,0,Low,false
8348-HFYIV,Month-to-month,2,49.25,6,Critical,true
5140-FOMCQ,One year,59,109.15,1,Medium,false
6242-SGYTS,One year,62,94.95,1,Medium,false
8166-ORCHU,One year,33,93.55,2,Medium,false
8414-OOEEL,Two year,66,79.5,0,Low,false
8454-AATJP,Two year,72,115.05,0,Low,false
6849-WLEYG,Month-to-month,1,19.75,6,Critical,true
4659-NZRUF,Month-to-month,19,95.15,5,Critical,true
4531-AUZNK,One year,51,95.15,1,Medium,false
4191-XOVOM,Month-to-month,63,105.4,3,High,false
2150-OEGBV,One year,27,20.1,2,Medium,false
8429-XIBUM,Month-to-month,22,101.35,5,Critical,true
1855-CFULU,Month-to-month,4,20.05,6,Critical,false
4878-BUNFV,Two year,42,20.7,1,Medium,false
1872-EBWSC,One year,29,20.35,2,Medium,false
2608-BHKFN,Month-to-month,4,70.05,6,Critical,true
7026-YMSBE,One year,30,19.7,2,Medium,false
7341-LXCAF,Month-to-month,4,74.65,6,Critical,true
6997-UVGOX,Two year,71,85.45,0,Low,false
9674-EHPPG,Two year,46,40.4,1,Medium,false
9462-MJUAW,Month-to-month,4,50.4,6,Critical,true
8128-YVJRG,Month-to-month,7,79.65,6,Critical,true
5440-VHLUL,One year,69,105.2,1,Medium,false
5781-BKHOP,Two year,72,100.65,0,Low,false
4283-FUTGF,Month-to-month,19,79.85,5,Critical,true
5213-TWWJU,Month-to-month,28,91.0,4,High,false
1569-TTNYJ,Month-to-month,5,78.75,6,Critical,true
