customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,charge_band,ChurnInt
5802-ADBRC,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Mailed check,104.4,5232.9,false,49+ months,Premium (>$90),0
8076-FEZKJ,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.5,225.85,false,0-12 months,Low (<$35),0
1153-GNOLC,Male,No,No,No,33,No,No phone service,DSL,No,Yes,No,No,Yes,No,Yes,Electronic check,39.1,1309.0,false,25-48 months,Medium ($35-65),0
0788-DXBFY,Male,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,19.55,1108.8,false,49+ months,Low (<$35),0
9917-KWRBE,Female,No,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),78.35,3211.2,false,25-48 months,High ($65-90),0
2212-LYASK,Male,No,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),45.85,1246.4,false,25-48 months,Medium ($35-65),0
3378-AJRAO,Male,No,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,24.85,1013.6,false,25-48 months,Low (<$35),0
0866-QLSIR,Female,No,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Mailed check,64.4,2088.75,true,25-48 months,Medium ($35-65),1
0829-DDVLK,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.1,302.45,false,13-24 months,Low (<$35),0
1813-JLKWR,Female,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.8,1336.65,false,49+ months,Low (<$35),0
4957-TIALW,Female,No,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Credit card (automatic),65.6,1010.0,false,13-24 months,High ($65-90),0
2054-PJOCK,Female,No,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),80.55,4847.05,false,49+ months,High ($65-90),0
9150-HEPMB,Male,No,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Mailed check,52.7,3019.7,false,49+ months,Medium ($35-65),0
5732-IKGQH,Male,Yes,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.45,5481.25,false,49+ months,Premium (>$90),0
0219-QAERP,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.8,576.65,false,25-48 months,Low (<$35),0
3870-MQAMG,Female,No,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,110.35,5893.15,true,49+ months,Premium (>$90),1
4800-CZMPC,Female,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),103.25,5037.55,true,25-48 months,Premium (>$90),1
8402-EIVQS,Male,No,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),100.9,6733.15,false,49+ months,Premium (>$90),0
0002-ORFBO,Female,No,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Yes,Mailed check,65.6,593.3,false,0-12 months,High ($65-90),0
3324-OIRTO,Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),104.65,7288.4,false,49+ months,Premium (>$90),0
8499-BRXTD,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.1,401.85,false,13-24 months,Low (<$35),0
9154-QDGTH,Male,No,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),104.3,4451.85,false,25-48 months,Premium (>$90),0
2577-GVSIL,Male,No,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),73.45,2661.1,false,25-48 months,High ($65-90),0
2266-SJNAT,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),109.15,7789.6,false,49+ months,Premium (>$90),0
2972-YDYUW,Female,No,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,No,Electronic check,94.7,5468.95,false,49+ months,Premium (>$90),0
2809-ILCYT,Female,No,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,26.8,733.55,false,25-48 months,Low (<$35),0
5499-ECUTN,Female,No,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Yes,Credit card (automatic),66.05,3021.45,false,25-48 months,High ($65-90),0
4612-THJBS,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),104.75,5510.65,true,49+ months,Premium (>$90),1
0234-TEVTT,Female,No,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,No,Credit card (automatic),45.0,2196.3,false,25-48 months,Medium ($35-65),0
7089-RKVSZ,Male,No,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,24.4,203.95,false,0-12 months,Low (<$35),0
9251-WNSOD,Female,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Mailed check,75.1,5064.45,false,49+ months,High ($65-90),0
6974-DAFLI,Female,No,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,19.7,1140.05,false,49+ months,Low (<$35),0
5498-IBWPI,Female,No,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Credit card (automatic),49.4,3251.85,false,49+ months,Medium ($35-65),0
9314-QDMDW,Male,No,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,Electronic check,61.25,729.95,false,0-12 months,Medium ($35-65),0
7649-PHJVR,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.5,226.8,false,0-12 months,Low (<$35),0
6114-TCFID,Female,No,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),39.5,1082.75,false,25-48 months,Medium ($35-65),0
6161-ERDGD,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,85.45,6300.85,false,49+ months,High ($65-90),0
1226-JZNKR,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,19.8,160.05,false,0-12 months,Low (<$35),0
5136-KCKGI,Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Mailed check,103.7,3467.0,true,25-48 months,Premium (>$90),1
8231-BSWXX,Male,No,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Credit card (automatic),79.05,5552.5,false,49+ months,High ($65-90),0
6486-LHTMA,Female,Yes,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,90.7,2835.5,false,25-48 months,Premium (>$90),0
4083-BFNYK,Female,Yes,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No,Credit card (automatic),95.0,3591.25,false,25-48 months,Premium (>$90),0
0310-SUCIN,Female,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),84.8,6046.1,false,49+ months,High ($65-90),0
5197-PYEPU,Female,No,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Credit card (automatic),94.45,3923.8,false,25-48 months,Premium (>$90),0
3275-RHRNE,Male,No,Yes,Yes,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),60.0,1682.05,false,25-48 months,Medium ($35-65),0
1623-NLDOT,Female,No,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,Mailed check,33.55,1445.3,true,25-48 months,Low (<$35),1
9621-OUPYD,Female,No,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.2,507.9,false,25-48 months,Low (<$35),0
8982-NHAVY,Male,No,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),100.5,2673.45,false,25-48 months,Premium (>$90),0
2450-ZKEED,Female,No,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,No,Bank transfer (automatic),53.8,651.55,false,0-12 months,Medium ($35-65),0
1133-KXCGE,Female,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.1,407.05,false,13-24 months,Low (<$35),0
8406-LNMHF,Male,Yes,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Credit card (automatic),82.95,4903.15,false,49+ months,High ($65-90),0
0023-UYUPN,Female,Yes,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,25.2,1306.3,false,49+ months,Low (<$35),0
8314-DPQHL,Male,No,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,No,Mailed check,50.8,463.6,false,0-12 months,Medium ($35-65),0
8884-MRNSU,Male,No,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.9,329.75,false,13-24 months,Low (<$35),0
3325-FUYCG,Male,No,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Electronic check,106.1,2847.4,true,25-48 months,Premium (>$90),1
5198-EFNBM,Male,Yes,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,90.65,5199.8,false,49+ months,Premium (>$90),0
7706-YLMQA,Female,No,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.7,1341.5,false,49+ months,Low (<$35),0
6559-RAKOZ,Male,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,97.95,4917.9,false,49+ months,Premium (>$90),0
4716-MRVEN,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.0,599.3,false,25-48 months,Low (<$35),0
1174-FGIFN,Female,No,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,Electronic check,90.45,2509.25,false,25-48 months,Premium (>$90),0
1032-MAELW,Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,78.45,5333.35,false,49+ months,High ($65-90),0
6188-UXBBR,Female,No,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.25,814.75,false,25-48 months,Low (<$35),0
6061-GWWAV,Male,No,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,No,Mailed check,70.2,2894.55,false,25-48 months,High ($65-90),0
0679-TDGAK,Male,No,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,No,Electronic check,75.5,4025.6,false,49+ months,High ($65-90),0
9067-YGSCA,Female,No,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),26.05,1856.4,false,49+ months,Low (<$35),0
9067-SQTNS,Male,No,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.6,926.0,false,25-48 months,Low (<$35),0
1776-SPBWV,Female,No,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.1,682.1,false,25-48 months,Low (<$35),0
7016-NVRIC,Male,Yes,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,No,Bank transfer (automatic),90.1,2656.7,false,25-48 months,Premium (>$90),0
5829-NVSQN,Female,No,Yes,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),68.75,1689.45,false,13-24 months,High ($65-90),0
0661-KBKPA,Male,No,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Mailed check,78.75,3942.45,false,49+ months,High ($65-90),0
0022-TCJCI,Male,Yes,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,Credit card (automatic),62.7,2791.5,true,25-48 months,Medium ($35-65),1
9825-YCXWZ,Female,Yes,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),101.1,4016.2,false,25-48 months,Premium (>$90),0
8565-HBFNN,Male,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),107.2,7317.1,false,49+ months,Premium (>$90),0
0203-HHYIJ,Male,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),25.3,676.35,true,25-48 months,Low (<$35),1
4826-DXMUP,Male,No,No,Yes,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Yes,Mailed check,72.1,2495.15,false,25-48 months,High ($65-90),0
7285-KLOTR,Female,No,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,Electronic check,78.85,876.75,false,0-12 months,High ($65-90),0
0654-PQKDW,Female,No,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),70.75,4263.45,false,49+ months,High ($65-90),0
3547-LQRIK,Female,No,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,26.9,1250.85,false,25-48 months,Low (<$35),0
5380-XPJNZ,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.05,678.2,false,25-48 months,Low (<$35),0
3230-WYKIR,Male,No,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),82.0,1425.45,true,13-24 months,High ($65-90),1
5849-ASHZJ,Male,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.05,552.9,false,25-48 months,Low (<$35),0
5837-LXSDN,Female,No,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,Credit card (automatic),58.85,1215.45,false,13-24 months,Medium ($35-65),0
5945-AZYHT,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,109.6,7854.15,false,49+ months,Premium (>$90),0
1135-HIORI,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,111.45,7266.95,false,49+ months,Premium (>$90),0
3351-NQLDI,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Credit card (automatic),94.35,6341.45,true,49+ months,Premium (>$90),1
1069-QJOEE,Male,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,19.9,505.45,false,25-48 months,Low (<$35),0
5315-CKEQK,Male,Yes,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Electronic check,51.0,1381.8,false,25-48 months,Medium ($35-65),0
4611-ANLQC,Female,No,Yes,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,No,Electronic check,50.05,2911.5,false,49+ months,Medium ($35-65),0
4837-QUSFT,Female,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),100.15,6643.5,false,49+ months,Premium (>$90),0
6769-DCQLI,Male,No,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),105.0,5426.85,true,49+ months,Premium (>$90),1
4328-VUFWD,Female,No,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,No,Electronic check,59.3,2209.15,false,25-48 months,Medium ($35-65),0
5140-FOMCQ,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),109.15,6557.75,false,49+ months,Premium (>$90),0
6242-SGYTS,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Credit card (automatic),94.95,5791.85,false,49+ months,Premium (>$90),0
8166-ORCHU,Male,Yes,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Electronic check,93.55,3055.5,false,25-48 months,Premium (>$90),0
4531-AUZNK,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Mailed check,95.15,5000.05,false,49+ months,Premium (>$90),0
2150-OEGBV,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.1,562.6,false,25-48 months,Low (<$35),0
1872-EBWSC,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.35,617.35,false,25-48 months,Low (<$35),0
7026-YMSBE,Male,No,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.7,625.05,false,25-48 months,Low (<$35),0
5440-VHLUL,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),105.2,7386.05,false,49+ months,Premium (>$90),0
7629-WIXZF,Female,No,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Electronic check,59.1,369.25,false,0-12 months,Medium ($35-65),0
0254-KCJGT,Male,No,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),81.4,4354.45,false,49+ months,High ($65-90),0
1697-LYYYX,Female,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.1,1143.8,false,49+ months,Low (<$35),0
9640-ZSLDC,Female,No,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,No,Credit card (automatic),60.6,3297.0,false,49+ months,Medium ($35-65),0
3594-BDSOA,Female,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.4,482.8,false,13-24 months,Low (<$35),0
0431-APWVY,Female,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),90.1,2598.95,true,25-48 months,Premium (>$90),1
4636-TVXVG,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.95,1244.8,false,49+ months,Low (<$35),0
6402-SSEJG,Female,No,No,No,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,61.05,1540.2,false,25-48 months,Medium ($35-65),0
1169-SAOCL,Male,No,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),106.65,5168.1,false,49+ months,Premium (>$90),0
5074-FBGHB,Male,No,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),104.65,6889.8,false,49+ months,Premium (>$90),0
4455-BFSPD,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,Bank transfer (automatic),101.15,6383.9,false,49+ months,Premium (>$90),0
9086-YJYXS,Male,No,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),77.2,2753.8,false,25-48 months,High ($65-90),0
1179-INLAT,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.45,69.25,false,0-12 months,Low (<$35),0
0197-PNKNK,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Bank transfer (automatic),84.45,5848.6,false,49+ months,High ($65-90),0
9534-NSXEM,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.65,595.5,false,25-48 months,Low (<$35),0
1229-RCALF,Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,115.0,7396.15,false,49+ months,Premium (>$90),0
1429-UYJSV,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.7,260.9,false,0-12 months,Low (<$35),0
2634-HCZGT,Male,Yes,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Electronic check,60.05,3229.65,true,49+ months,Medium ($35-65),1
6599-GZWCM,Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,74.65,966.25,false,13-24 months,High ($65-90),0
4404-HIBDJ,Female,No,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Mailed check,74.3,1863.8,true,25-48 months,High ($65-90),1
6584-VQMYT,Male,No,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Mailed check,56.2,1567.55,false,25-48 months,Medium ($35-65),0
2790-XUYMV,Male,No,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),85.45,6028.95,false,49+ months,High ($65-90),0
7009-PCARS,Male,No,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.1,1001.5,false,49+ months,Low (<$35),0
1017-FBQMM,Female,No,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),106.05,6703.5,false,49+ months,Premium (>$90),0
6158-DWPZT,Male,No,Yes,No,9,No,No phone service,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),24.1,259.8,true,0-12 months,Low (<$35),1
1015-JPFYW,Male,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.45,136.75,false,0-12 months,Low (<$35),0
